"Plot Title: DO_02"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645540, SEN S/N: 20645540)","Temp, °C (LGR S/N: 20645540, SEN S/N: 20645540)","Expired Sensor Cap (LGR S/N: 20645540)","Coupler Attached (LGR S/N: 20645540)","Host Connected (LGR S/N: 20645540)","Stopped (LGR S/N: 20645540)","End Of File (LGR S/N: 20645540)"
5722,12/19/21 02:30:00 AM,-888.88,-888.88,,,,,
5723,12/19/21 02:45:00 AM,-888.88,-888.88,,,,,
5724,12/19/21 03:00:00 AM,-888.88,-888.88,,,,,
5725,12/19/21 03:15:00 AM,-888.88,-888.88,,,,,
5726,12/19/21 03:30:00 AM,-888.88,-888.88,,,,,
5727,12/19/21 03:45:00 AM,-888.88,-888.88,,,,,
5728,12/19/21 04:00:00 AM,-888.88,-888.88,,,,,
5729,12/19/21 04:15:00 AM,-888.88,-888.88,,,,,
5730,12/19/21 04:30:00 AM,-888.88,-888.88,,,,,
5731,12/19/21 04:45:00 AM,-888.88,-888.88,,,,,
5732,12/19/21 05:00:00 AM,-888.88,-888.88,,,,,
5733,12/19/21 05:15:00 AM,-888.88,-888.88,,,,,
5734,12/19/21 05:30:00 AM,-888.88,-888.88,,,,,
5735,12/19/21 05:45:00 AM,-888.88,-888.88,,,,,
5736,12/19/21 06:00:00 AM,-888.88,-888.88,,,,,
5737,12/19/21 06:15:00 AM,-888.88,-888.88,,,,,
5738,12/19/21 06:30:00 AM,-888.88,-888.88,,,,,
5739,12/19/21 06:45:00 AM,-888.88,-888.88,,,,,
5740,12/19/21 07:00:00 AM,-888.88,-888.88,,,,,
5741,12/19/21 07:15:00 AM,-888.88,-888.88,,,,,
5742,12/19/21 07:30:00 AM,-888.88,-888.88,,,,,
5743,12/19/21 07:45:00 AM,-888.88,-888.88,,,,,
5744,12/19/21 08:00:00 AM,-888.88,-888.88,,,,,
5745,12/19/21 08:15:00 AM,-888.88,-888.88,,,,,
5746,12/19/21 08:30:00 AM,-888.88,-888.88,,,,,
5747,12/19/21 08:45:00 AM,-888.88,-888.88,,,,,
5748,12/19/21 09:00:00 AM,-888.88,-888.88,,,,,
5749,12/19/21 09:15:00 AM,-888.88,-888.88,,,,,
5750,12/19/21 09:30:00 AM,-888.88,-888.88,,,,,
5751,12/19/21 09:45:00 AM,-888.88,-888.88,,,,,
5752,12/19/21 10:00:00 AM,-888.88,-888.88,,,,,
5753,12/19/21 10:15:00 AM,-888.88,-888.88,,,,,
5754,12/19/21 10:30:00 AM,-888.88,-888.88,,,,,
5755,12/19/21 10:45:00 AM,-888.88,-888.88,,,,,
5756,12/19/21 11:00:00 AM,-888.88,-888.88,,,,,
5757,12/19/21 11:15:00 AM,-888.88,-888.88,,,,,
5758,12/19/21 11:30:00 AM,-888.88,-888.88,,,,,
5759,12/19/21 11:45:00 AM,-888.88,-888.88,,,,,
5760,12/19/21 12:00:00 PM,-888.88,-888.88,,,,,
5761,12/19/21 12:15:00 PM,-888.88,-888.88,,,,,
5762,12/19/21 12:30:00 PM,-888.88,-888.88,,,,,
5763,12/19/21 12:45:00 PM,-888.88,-888.88,,,,,
5764,12/19/21 01:00:00 PM,-888.88,-888.88,,,,,
5765,12/19/21 01:15:00 PM,-888.88,-888.88,,,,,
5766,12/19/21 01:30:00 PM,-888.88,-888.88,,,,,
5767,12/19/21 01:45:00 PM,-888.88,-888.88,,,,,
5768,12/19/21 02:00:00 PM,-888.88,-888.88,,,,,
5769,12/19/21 02:15:00 PM,-888.88,-888.88,,,,,
5770,12/19/21 02:30:00 PM,-888.88,-888.88,,,,,
5771,12/19/21 02:45:00 PM,-888.88,-888.88,,,,,
5772,12/19/21 03:00:00 PM,-888.88,-888.88,,,,,
5773,12/19/21 03:15:00 PM,-888.88,-888.88,,,,,
5774,12/19/21 03:30:00 PM,-888.88,-888.88,,,,,
5775,12/19/21 03:45:00 PM,-888.88,-888.88,,,,,
5776,12/19/21 04:00:00 PM,-888.88,-888.88,,,,,
5777,12/19/21 04:15:00 PM,-888.88,-888.88,,,,,
5778,12/19/21 04:30:00 PM,-888.88,-888.88,,,,,
5779,12/19/21 04:45:00 PM,-888.88,-888.88,,,,,
5780,12/19/21 05:00:00 PM,-888.88,-888.88,,,,,
5781,12/19/21 05:15:00 PM,-888.88,-888.88,,,,,
5782,12/19/21 05:30:00 PM,-888.88,-888.88,,,,,
5783,12/19/21 05:45:00 PM,-888.88,-888.88,,,,,
5784,12/19/21 06:00:00 PM,-888.88,-888.88,,,,,
5785,12/19/21 06:15:00 PM,-888.88,-888.88,,,,,
5786,12/19/21 06:30:00 PM,-888.88,-888.88,,,,,
5787,12/19/21 06:45:00 PM,-888.88,-888.88,,,,,
5788,12/19/21 07:00:00 PM,-888.88,-888.88,,,,,
5789,12/19/21 07:15:00 PM,-888.88,-888.88,,,,,
5790,12/19/21 07:30:00 PM,-888.88,-888.88,,,,,
5791,12/19/21 07:45:00 PM,-888.88,-888.88,,,,,
5792,12/19/21 08:00:00 PM,-888.88,-888.88,,,,,
5793,12/19/21 08:15:00 PM,-888.88,-888.88,,,,,
5794,12/19/21 08:30:00 PM,-888.88,-888.88,,,,,
5795,12/19/21 08:45:00 PM,-888.88,-888.88,,,,,
5796,12/19/21 09:00:00 PM,-888.88,-888.88,,,,,
5797,12/19/21 09:15:00 PM,-888.88,-888.88,,,,,
5798,12/19/21 09:30:00 PM,-888.88,-888.88,,,,,
5799,12/19/21 09:45:00 PM,-888.88,-888.88,,,,,
5800,12/19/21 10:00:00 PM,-888.88,-888.88,,,,,
5801,12/19/21 10:15:00 PM,-888.88,-888.88,,,,,
5802,12/19/21 10:30:00 PM,-888.88,-888.88,,,,,
5803,12/19/21 10:45:00 PM,-888.88,-888.88,,,,,
5804,12/19/21 11:00:00 PM,-888.88,-888.88,,,,,
5805,12/19/21 11:15:00 PM,-888.88,-888.88,,,,,
5806,12/19/21 11:30:00 PM,-888.88,-888.88,,,,,
5807,12/19/21 11:45:00 PM,-888.88,-888.88,,,,,
5808,12/20/21 12:00:00 AM,-888.88,-888.88,,,,,
5809,12/20/21 12:15:00 AM,-888.88,-888.88,,,,,
5810,12/20/21 12:30:00 AM,-888.88,-888.88,,,,,
5811,12/20/21 12:45:00 AM,-888.88,-888.88,,,,,
5812,12/20/21 01:00:00 AM,-888.88,-888.88,,,,,
5813,12/20/21 01:15:00 AM,-888.88,-888.88,,,,,
5814,12/20/21 01:30:00 AM,-888.88,-888.88,,,,,
5815,12/20/21 01:45:00 AM,-888.88,-888.88,,,,,
5816,12/20/21 02:00:00 AM,-888.88,-888.88,,,,,
5817,12/20/21 02:15:00 AM,-888.88,-888.88,,,,,
5818,12/20/21 02:30:00 AM,-888.88,-888.88,,,,,
5819,12/20/21 02:45:00 AM,-888.88,-888.88,,,,,
5820,12/20/21 03:00:00 AM,-888.88,-888.88,,,,,
5821,12/20/21 03:15:00 AM,-888.88,-888.88,,,,,
5822,12/20/21 03:30:00 AM,-888.88,-888.88,,,,,
5823,12/20/21 03:45:00 AM,-888.88,-888.88,,,,,
5824,12/20/21 04:00:00 AM,-888.88,-888.88,,,,,
5825,12/20/21 04:15:00 AM,-888.88,-888.88,,,,,
5826,12/20/21 04:30:00 AM,-888.88,-888.88,,,,,
5827,12/20/21 04:45:00 AM,-888.88,-888.88,,,,,
5828,12/20/21 05:00:00 AM,-888.88,-888.88,,,,,
5829,12/20/21 05:15:00 AM,-888.88,-888.88,,,,,
5830,12/20/21 05:30:00 AM,-888.88,-888.88,,,,,
5831,12/20/21 05:45:00 AM,-888.88,-888.88,,,,,
5832,12/20/21 06:00:00 AM,-888.88,-888.88,,,,,
5833,12/20/21 06:15:00 AM,-888.88,-888.88,,,,,
5834,12/20/21 06:30:00 AM,-888.88,-888.88,,,,,
5835,12/20/21 06:45:00 AM,-888.88,-888.88,,,,,
5836,12/20/21 07:00:00 AM,-888.88,-888.88,,,,,
5837,12/20/21 07:15:00 AM,-888.88,-888.88,,,,,
5838,12/20/21 07:30:00 AM,-888.88,-888.88,,,,,
5839,12/20/21 07:45:00 AM,-888.88,-888.88,,,,,
5840,12/20/21 08:00:00 AM,-888.88,-888.88,,,,,
5841,12/20/21 08:15:00 AM,-888.88,-888.88,,,,,
5842,12/20/21 08:30:00 AM,-888.88,-888.88,,,,,
5843,12/20/21 08:45:00 AM,-888.88,-888.88,,,,,
5844,12/20/21 09:00:00 AM,-888.88,-888.88,,,,,
5845,12/20/21 09:15:00 AM,-888.88,-888.88,,,,,
5846,12/20/21 09:30:00 AM,-888.88,-888.88,,,,,
5847,12/20/21 09:45:00 AM,-888.88,-888.88,,,,,
5848,12/20/21 10:00:00 AM,-888.88,-888.88,,,,,
5849,12/20/21 10:15:00 AM,-888.88,-888.88,,,,,
5850,12/20/21 10:30:00 AM,-888.88,-888.88,,,,,
5851,12/20/21 10:45:00 AM,-888.88,-888.88,,,,,
5852,12/20/21 11:00:00 AM,-888.88,-888.88,,,,,
5853,12/20/21 11:15:00 AM,-888.88,-888.88,,,,,
5854,12/20/21 11:30:00 AM,-888.88,-888.88,,,,,
5855,12/20/21 11:45:00 AM,-888.88,-888.88,,,,,
5856,12/20/21 12:00:00 PM,-888.88,-888.88,,,,,
5857,12/20/21 12:15:00 PM,-888.88,-888.88,,,,,
5858,12/20/21 12:30:00 PM,-888.88,-888.88,,,,,
5859,12/20/21 12:45:00 PM,-888.88,-888.88,,,,,
5860,12/20/21 01:00:00 PM,-888.88,-888.88,,,,,
5861,12/20/21 01:15:00 PM,-888.88,-888.88,,,,,
5862,12/20/21 01:30:00 PM,-888.88,-888.88,,,,,
5863,12/20/21 01:45:00 PM,-888.88,-888.88,,,,,
5864,12/20/21 02:00:00 PM,-888.88,-888.88,,,,,
5865,12/20/21 02:15:00 PM,-888.88,-888.88,,,,,
5866,12/20/21 02:30:00 PM,-888.88,-888.88,,,,,
5867,12/20/21 02:45:00 PM,-888.88,-888.88,,,,,
5868,12/20/21 03:00:00 PM,-888.88,-888.88,,,,,
5869,12/20/21 03:15:00 PM,-888.88,-888.88,,,,,
5870,12/20/21 03:30:00 PM,-888.88,-888.88,,,,,
5871,12/20/21 03:45:00 PM,-888.88,-888.88,,,,,
5872,12/20/21 04:00:00 PM,-888.88,-888.88,,,,,
5873,12/20/21 04:15:00 PM,-888.88,-888.88,,,,,
5874,12/20/21 04:30:00 PM,-888.88,-888.88,,,,,
5875,12/20/21 04:45:00 PM,-888.88,-888.88,,,,,
5876,12/20/21 05:00:00 PM,-888.88,-888.88,,,,,
5877,12/20/21 05:15:00 PM,-888.88,-888.88,,,,,
5878,12/20/21 05:30:00 PM,-888.88,-888.88,,,,,
5879,12/20/21 05:45:00 PM,-888.88,-888.88,,,,,
5880,12/20/21 06:00:00 PM,-888.88,-888.88,,,,,
5881,12/20/21 06:15:00 PM,-888.88,-888.88,,,,,
5882,12/20/21 06:30:00 PM,-888.88,-888.88,,,,,
5883,12/20/21 06:45:00 PM,-888.88,-888.88,,,,,
5884,12/20/21 07:00:00 PM,-888.88,-888.88,,,,,
5885,12/20/21 07:15:00 PM,-888.88,-888.88,,,,,
5886,12/20/21 07:30:00 PM,-888.88,-888.88,,,,,
5887,12/20/21 07:45:00 PM,-888.88,-888.88,,,,,
5888,12/20/21 08:00:00 PM,-888.88,-888.88,,,,,
5889,12/20/21 08:15:00 PM,-888.88,-888.88,,,,,
5890,12/20/21 08:30:00 PM,-888.88,-888.88,,,,,
5891,12/20/21 08:45:00 PM,-888.88,-888.88,,,,,
5892,12/20/21 09:00:00 PM,-888.88,-888.88,,,,,
5893,12/20/21 09:15:00 PM,-888.88,-888.88,,,,,
5894,12/20/21 09:30:00 PM,-888.88,-888.88,,,,,
5895,12/20/21 09:45:00 PM,-888.88,-888.88,,,,,
5896,12/20/21 10:00:00 PM,-888.88,-888.88,,,,,
5897,12/20/21 10:15:00 PM,-888.88,-888.88,,,,,
5898,12/20/21 10:30:00 PM,-888.88,-888.88,,,,,
5899,12/20/21 10:45:00 PM,-888.88,-888.88,,,,,
5900,12/20/21 11:00:00 PM,-888.88,-888.88,,,,,
5901,12/20/21 11:15:00 PM,-888.88,-888.88,,,,,
5902,12/20/21 11:30:00 PM,-888.88,-888.88,,,,,
5903,12/20/21 11:45:00 PM,-888.88,-888.88,,,,,
5904,12/21/21 12:00:00 AM,-888.88,-888.88,,,,,
5905,12/21/21 12:15:00 AM,-888.88,-888.88,,,,,
5906,12/21/21 12:30:00 AM,-888.88,-888.88,,,,,
5907,12/21/21 12:45:00 AM,-888.88,-888.88,,,,,
5908,12/21/21 01:00:00 AM,-888.88,-888.88,,,,,
5909,12/21/21 01:15:00 AM,-888.88,-888.88,,,,,
5910,12/21/21 01:30:00 AM,-888.88,-888.88,,,,,
5911,12/21/21 01:45:00 AM,-888.88,-888.88,,,,,
5912,12/21/21 02:00:00 AM,-888.88,-888.88,,,,,
5913,12/21/21 02:15:00 AM,-888.88,-888.88,,,,,
5914,12/21/21 02:30:00 AM,-888.88,-888.88,,,,,
5915,12/21/21 02:45:00 AM,-888.88,-888.88,,,,,
5916,12/21/21 03:00:00 AM,-888.88,-888.88,,,,,
5917,12/21/21 03:15:00 AM,-888.88,-888.88,,,,,
5918,12/21/21 03:30:00 AM,-888.88,-888.88,,,,,
5919,12/21/21 03:45:00 AM,-888.88,-888.88,,,,,
5920,12/21/21 04:00:00 AM,-888.88,-888.88,,,,,
5921,12/21/21 04:15:00 AM,-888.88,-888.88,,,,,
5922,12/21/21 04:30:00 AM,-888.88,-888.88,,,,,
5923,12/21/21 04:45:00 AM,-888.88,-888.88,,,,,
5924,12/21/21 05:00:00 AM,-888.88,-888.88,,,,,
5925,12/21/21 05:15:00 AM,-888.88,-888.88,,,,,
5926,12/21/21 05:30:00 AM,-888.88,-888.88,,,,,
5927,12/21/21 05:45:00 AM,-888.88,-888.88,,,,,
5928,12/21/21 06:00:00 AM,-888.88,-888.88,,,,,
5929,12/21/21 06:15:00 AM,-888.88,-888.88,,,,,
5930,12/21/21 06:30:00 AM,-888.88,-888.88,,,,,
5931,12/21/21 06:45:00 AM,-888.88,-888.88,,,,,
5932,12/21/21 07:00:00 AM,-888.88,-888.88,,,,,
5933,12/21/21 07:15:00 AM,-888.88,-888.88,,,,,
5934,12/21/21 07:30:00 AM,-888.88,-888.88,,,,,
5935,12/21/21 07:45:00 AM,-888.88,-888.88,,,,,
5936,12/21/21 08:00:00 AM,-888.88,-888.88,,,,,
5937,12/21/21 08:15:00 AM,-888.88,-888.88,,,,,
5938,12/21/21 08:30:00 AM,-888.88,-888.88,,,,,
5939,12/21/21 08:45:00 AM,-888.88,-888.88,,,,,
5940,12/21/21 09:00:00 AM,-888.88,-888.88,,,,,
5941,12/21/21 09:15:00 AM,-888.88,-888.88,,,,,
5942,12/21/21 09:30:00 AM,-888.88,-888.88,,,,,
5943,12/21/21 09:45:00 AM,-888.88,-888.88,,,,,
5944,12/21/21 10:00:00 AM,-888.88,-888.88,,,,,
5945,12/21/21 10:15:00 AM,-888.88,-888.88,,,,,
5946,12/21/21 10:30:00 AM,-888.88,-888.88,,,,,
5947,12/21/21 10:45:00 AM,-888.88,-888.88,,,,,
5948,12/21/21 11:00:00 AM,-888.88,-888.88,,,,,
5949,12/21/21 11:15:00 AM,-888.88,-888.88,,,,,
5950,12/21/21 11:30:00 AM,-888.88,-888.88,,,,,
5951,12/21/21 11:45:00 AM,-888.88,-888.88,,,,,
5952,12/21/21 12:00:00 PM,-888.88,-888.88,,,,,
5953,12/21/21 12:15:00 PM,-888.88,-888.88,,,,,
5954,12/21/21 12:30:00 PM,-888.88,-888.88,,,,,
5955,12/21/21 12:45:00 PM,-888.88,-888.88,,,,,
5956,12/21/21 01:00:00 PM,-888.88,-888.88,,,,,
5957,12/21/21 01:15:00 PM,-888.88,-888.88,,,,,
5958,12/21/21 01:30:00 PM,-888.88,-888.88,,,,,
5959,12/21/21 01:45:00 PM,-888.88,-888.88,,,,,
5960,12/21/21 02:00:00 PM,-888.88,-888.88,,,,,
5961,12/21/21 02:15:00 PM,-888.88,-888.88,,,,,
5962,12/21/21 02:30:00 PM,-888.88,-888.88,,,,,
5963,12/21/21 02:45:00 PM,-888.88,-888.88,,,,,
5964,12/21/21 03:00:00 PM,-888.88,-888.88,,,,,
5965,12/21/21 03:15:00 PM,-888.88,-888.88,,,,,
5966,12/21/21 03:30:00 PM,-888.88,-888.88,,,,,
5967,12/21/21 03:45:00 PM,-888.88,-888.88,,,,,
5968,12/21/21 04:00:00 PM,-888.88,-888.88,,,,,
5969,12/21/21 04:15:00 PM,-888.88,-888.88,,,,,
5970,12/21/21 04:30:00 PM,-888.88,-888.88,,,,,
5971,12/21/21 04:45:00 PM,-888.88,-888.88,,,,,
5972,12/21/21 05:00:00 PM,-888.88,-888.88,,,,,
5973,12/21/21 05:15:00 PM,-888.88,-888.88,,,,,
5974,12/21/21 05:30:00 PM,-888.88,-888.88,,,,,
5975,12/21/21 05:45:00 PM,-888.88,-888.88,,,,,
5976,12/21/21 06:00:00 PM,-888.88,-888.88,,,,,
5977,12/21/21 06:15:00 PM,-888.88,-888.88,,,,,
5978,12/21/21 06:30:00 PM,-888.88,-888.88,,,,,
5979,12/21/21 06:45:00 PM,-888.88,-888.88,,,,,
5980,12/21/21 07:00:00 PM,-888.88,-888.88,,,,,
5981,12/21/21 07:15:00 PM,-888.88,-888.88,,,,,
5982,12/21/21 07:30:00 PM,-888.88,-888.88,,,,,
5983,12/21/21 07:45:00 PM,-888.88,-888.88,,,,,
5984,12/21/21 08:00:00 PM,-888.88,-888.88,,,,,
5985,12/21/21 08:15:00 PM,-888.88,-888.88,,,,,
5986,12/21/21 08:30:00 PM,-888.88,-888.88,,,,,
5987,12/21/21 08:45:00 PM,-888.88,-888.88,,,,,
5988,12/21/21 09:00:00 PM,-888.88,-888.88,,,,,
5989,12/21/21 09:15:00 PM,-888.88,-888.88,,,,,
5990,12/21/21 09:30:00 PM,-888.88,-888.88,,,,,
5991,12/21/21 09:45:00 PM,-888.88,-888.88,,,,,
5992,12/21/21 10:00:00 PM,-888.88,-888.88,,,,,
5993,12/21/21 10:15:00 PM,-888.88,-888.88,,,,,
5994,12/21/21 10:30:00 PM,-888.88,-888.88,,,,,
5995,12/21/21 10:45:00 PM,-888.88,-888.88,,,,,
5996,12/21/21 11:00:00 PM,-888.88,-888.88,,,,,
5997,12/21/21 11:15:00 PM,-888.88,-888.88,,,,,
5998,12/21/21 11:30:00 PM,-888.88,-888.88,,,,,
5999,12/21/21 11:45:00 PM,-888.88,-888.88,,,,,
6000,12/22/21 12:00:00 AM,-888.88,-888.88,,,,,
6001,12/22/21 12:15:00 AM,-888.88,-888.88,,,,,
6002,12/22/21 12:30:00 AM,-888.88,-888.88,,,,,
6003,12/22/21 12:45:00 AM,-888.88,-888.88,,,,,
6004,12/22/21 01:00:00 AM,-888.88,-888.88,,,,,
6005,12/22/21 01:15:00 AM,-888.88,-888.88,,,,,
6006,12/22/21 01:30:00 AM,-888.88,-888.88,,,,,
6007,12/22/21 01:45:00 AM,-888.88,-888.88,,,,,
6008,12/22/21 02:00:00 AM,-888.88,-888.88,,,,,
6009,12/22/21 02:15:00 AM,-888.88,-888.88,,,,,
6010,12/22/21 02:30:00 AM,-888.88,-888.88,,,,,
6011,12/22/21 02:45:00 AM,-888.88,-888.88,,,,,
6012,12/22/21 03:00:00 AM,-888.88,-888.88,,,,,
6013,12/22/21 03:15:00 AM,-888.88,-888.88,,,,,
6014,12/22/21 03:30:00 AM,-888.88,-888.88,,,,,
6015,12/22/21 03:45:00 AM,-888.88,-888.88,,,,,
6016,12/22/21 04:00:00 AM,-888.88,-888.88,,,,,
6017,12/22/21 04:15:00 AM,-888.88,-888.88,,,,,
6018,12/22/21 04:30:00 AM,-888.88,-888.88,,,,,
6019,12/22/21 04:45:00 AM,-888.88,-888.88,,,,,
6020,12/22/21 05:00:00 AM,-888.88,-888.88,,,,,
6021,12/22/21 05:15:00 AM,-888.88,-888.88,,,,,
6022,12/22/21 05:30:00 AM,-888.88,-888.88,,,,,
6023,12/22/21 05:45:00 AM,-888.88,-888.88,,,,,
6024,12/22/21 06:00:00 AM,-888.88,-888.88,,,,,
6025,12/22/21 06:15:00 AM,-888.88,-888.88,,,,,
6026,12/22/21 06:30:00 AM,-888.88,-888.88,,,,,
6027,12/22/21 06:45:00 AM,-888.88,-888.88,,,,,
6028,12/22/21 07:00:00 AM,-888.88,-888.88,,,,,
6029,12/22/21 07:15:00 AM,-888.88,-888.88,,,,,
6030,12/22/21 07:30:00 AM,-888.88,-888.88,,,,,
6031,12/22/21 07:45:00 AM,-888.88,-888.88,,,,,
6032,12/22/21 08:00:00 AM,-888.88,-888.88,,,,,
6033,12/22/21 08:15:00 AM,-888.88,-888.88,,,,,
6034,12/22/21 08:30:00 AM,-888.88,-888.88,,,,,
6035,12/22/21 08:45:00 AM,-888.88,-888.88,,,,,
6036,12/22/21 09:00:00 AM,-888.88,-888.88,,,,,
6037,12/22/21 09:15:00 AM,-888.88,-888.88,,,,,
6038,12/22/21 09:30:00 AM,-888.88,-888.88,,,,,
6039,12/22/21 09:45:00 AM,-888.88,-888.88,,,,,
6040,12/22/21 10:00:00 AM,-888.88,-888.88,,,,,
6041,12/22/21 10:15:00 AM,-888.88,-888.88,,,,,
6042,12/22/21 10:30:00 AM,-888.88,-888.88,,,,,
6043,12/22/21 10:45:00 AM,-888.88,-888.88,,,,,
6044,12/22/21 11:00:00 AM,-888.88,-888.88,,,,,
6045,12/22/21 11:15:00 AM,-888.88,-888.88,,,,,
6046,12/22/21 11:30:00 AM,-888.88,-888.88,,,,,
6047,12/22/21 11:45:00 AM,-888.88,-888.88,,,,,
6048,12/22/21 12:00:00 PM,-888.88,-888.88,,,,,
6049,12/22/21 12:15:00 PM,-888.88,-888.88,,,,,
6050,12/22/21 12:30:00 PM,-888.88,-888.88,,,,,
6051,12/22/21 12:45:00 PM,-888.88,-888.88,,,,,
6052,12/22/21 01:00:00 PM,-888.88,-888.88,,,,,
6053,12/22/21 01:15:00 PM,-888.88,-888.88,,,,,
6054,12/22/21 01:30:00 PM,-888.88,-888.88,,,,,
6055,12/22/21 01:45:00 PM,-888.88,-888.88,,,,,
6056,12/22/21 02:00:00 PM,-888.88,-888.88,,,,,
6057,12/22/21 02:15:00 PM,-888.88,-888.88,,,,,
6058,12/22/21 02:30:00 PM,-888.88,-888.88,,,,,
6059,12/22/21 02:45:00 PM,-888.88,-888.88,,,,,
6060,12/22/21 03:00:00 PM,-888.88,-888.88,,,,,
6061,12/22/21 03:15:00 PM,-888.88,-888.88,,,,,
6062,12/22/21 03:30:00 PM,-888.88,-888.88,,,,,
6063,12/22/21 03:45:00 PM,-888.88,-888.88,,,,,
6064,12/22/21 04:00:00 PM,-888.88,-888.88,,,,,
6065,12/22/21 04:15:00 PM,-888.88,-888.88,,,,,
6066,12/22/21 04:30:00 PM,-888.88,-888.88,,,,,
6067,12/22/21 04:45:00 PM,-888.88,-888.88,,,,,
6068,12/22/21 05:00:00 PM,-888.88,-888.88,,,,,
6069,12/22/21 05:15:00 PM,-888.88,-888.88,,,,,
6070,12/22/21 05:30:00 PM,-888.88,-888.88,,,,,
6071,12/22/21 05:45:00 PM,-888.88,-888.88,,,,,
6072,12/22/21 06:00:00 PM,-888.88,-888.88,,,,,
6073,12/22/21 06:15:00 PM,-888.88,-888.88,,,,,
6074,12/22/21 06:30:00 PM,-888.88,-888.88,,,,,
6075,12/22/21 06:45:00 PM,-888.88,-888.88,,,,,
6076,12/22/21 07:00:00 PM,-888.88,-888.88,,,,,
6077,12/22/21 07:15:00 PM,-888.88,-888.88,,,,,
6078,12/22/21 07:30:00 PM,-888.88,-888.88,,,,,
6079,12/22/21 07:45:00 PM,-888.88,-888.88,,,,,
6080,12/22/21 08:00:00 PM,-888.88,-888.88,,,,,
6081,12/22/21 08:15:00 PM,-888.88,-888.88,,,,,
6082,12/22/21 08:30:00 PM,-888.88,-888.88,,,,,
6083,12/22/21 08:45:00 PM,-888.88,-888.88,,,,,
6084,12/22/21 09:00:00 PM,-888.88,-888.88,,,,,
6085,12/22/21 09:15:00 PM,-888.88,-888.88,,,,,
6086,12/22/21 09:30:00 PM,-888.88,-888.88,,,,,
6087,12/22/21 09:45:00 PM,-888.88,-888.88,,,,,
6088,12/22/21 10:00:00 PM,-888.88,-888.88,,,,,
6089,12/22/21 10:15:00 PM,-888.88,-888.88,,,,,
6090,12/22/21 10:30:00 PM,-888.88,-888.88,,,,,
6091,12/22/21 10:45:00 PM,-888.88,-888.88,,,,,
6092,12/22/21 11:00:00 PM,-888.88,-888.88,,,,,
6093,12/22/21 11:15:00 PM,-888.88,-888.88,,,,,
6094,12/22/21 11:30:00 PM,-888.88,-888.88,,,,,
6095,12/22/21 11:45:00 PM,-888.88,-888.88,,,,,
6096,12/23/21 12:00:00 AM,-888.88,-888.88,,,,,
6097,12/23/21 12:15:00 AM,-888.88,-888.88,,,,,
6098,12/23/21 12:30:00 AM,-888.88,-888.88,,,,,
6099,12/23/21 12:45:00 AM,-888.88,-888.88,,,,,
6100,12/23/21 01:00:00 AM,-888.88,-888.88,,,,,
6101,12/23/21 01:15:00 AM,-888.88,-888.88,,,,,
6102,12/23/21 01:30:00 AM,-888.88,-888.88,,,,,
6103,12/23/21 01:45:00 AM,-888.88,-888.88,,,,,
6104,12/23/21 02:00:00 AM,-888.88,-888.88,,,,,
6105,12/23/21 02:15:00 AM,-888.88,-888.88,,,,,
6106,12/23/21 02:30:00 AM,-888.88,-888.88,,,,,
6107,12/23/21 02:45:00 AM,-888.88,-888.88,,,,,
6108,12/23/21 03:00:00 AM,-888.88,-888.88,,,,,
6109,12/23/21 03:15:00 AM,-888.88,-888.88,,,,,
6110,12/23/21 03:30:00 AM,-888.88,-888.88,,,,,
6111,12/23/21 03:45:00 AM,-888.88,-888.88,,,,,
6112,12/23/21 04:00:00 AM,-888.88,-888.88,,,,,
6113,12/23/21 04:15:00 AM,-888.88,-888.88,,,,,
6114,12/23/21 04:30:00 AM,-888.88,-888.88,,,,,
6115,12/23/21 04:45:00 AM,-888.88,-888.88,,,,,
6116,12/23/21 05:00:00 AM,-888.88,-888.88,,,,,
6117,12/23/21 05:15:00 AM,-888.88,-888.88,,,,,
6118,12/23/21 05:30:00 AM,-888.88,-888.88,,,,,
6119,12/23/21 05:45:00 AM,-888.88,-888.88,,,,,
6120,12/23/21 06:00:00 AM,-888.88,-888.88,,,,,
6121,12/23/21 06:15:00 AM,-888.88,-888.88,,,,,
6122,12/23/21 06:30:00 AM,-888.88,-888.88,,,,,
6123,12/23/21 06:45:00 AM,-888.88,-888.88,,,,,
6124,12/23/21 07:00:00 AM,-888.88,-888.88,,,,,
6125,12/23/21 07:15:00 AM,-888.88,-888.88,,,,,
6126,12/23/21 07:30:00 AM,-888.88,-888.88,,,,,
6127,12/23/21 07:45:00 AM,-888.88,-888.88,,,,,
6128,12/23/21 08:00:00 AM,-888.88,-888.88,,,,,
6129,12/23/21 08:15:00 AM,-888.88,-888.88,,,,,
6130,12/23/21 08:30:00 AM,-888.88,-888.88,,,,,
6131,12/23/21 08:45:00 AM,-888.88,-888.88,,,,,
6132,12/23/21 09:00:00 AM,-888.88,-888.88,,,,,
6133,12/23/21 09:15:00 AM,-888.88,-888.88,,,,,
6134,12/23/21 09:30:00 AM,-888.88,-888.88,,,,,
6135,12/23/21 09:45:00 AM,-888.88,-888.88,,,,,
6136,12/23/21 10:00:00 AM,-888.88,-888.88,,,,,
6137,12/23/21 10:15:00 AM,-888.88,-888.88,,,,,
6138,12/23/21 10:30:00 AM,-888.88,-888.88,,,,,
6139,12/23/21 10:45:00 AM,-888.88,-888.88,,,,,
