"","pointid","ele","flo_accu","lat_center","lon_center","ele_up10","floaccu_up10","lat_up10","lon_up10","ele_down10","lat_down10","lon_down10","floaccu_down10","dist_diff_mid_1","dist_diff_mid_2","dist_diff_mid","ele_diff_mid","slope_mid"
"8393",161211,4040,15321,-0.33233724,-78.19814377,4041,13550,-0.33228304,-78.19822457,4040,-0.33239143,-78.19806297,15355,10.8306830392478,10.8300629044426,21.6607459436904,1,0.0461664617922031
"8394",161212,4040,15323,-0.33233723,-78.19811684,4041,13592,-0.33231015,-78.19819763,4040,-0.33239143,-78.19803604,15478,9.4851332703211,10.8306829982727,20.3158162685938,1,0.0492227330065934
"8395",161213,4062,310,-0.33233689,-78.19693199,NA,NA,NA,NA,4062,-0.33241822,-78.19693197,313,NA,9.05361445995403,NA,NA,NA
"8396",161214,4062,17183,-0.33233685,-78.19677043,4062,17174,-0.33225551,-78.19674352,4062,-0.3324182,-78.19685119,17218,9.53737125154666,12.7604287872217,22.2978000387683,0,0
"8397",161215,4062,736,-0.33233677,-78.19650114,4062,733,-0.33225547,-78.19658195,4062,-0.33241807,-78.19642034,739,12.7604024868761,12.7596177125505,25.5200201994265,0,0
"8398",161216,4062,433,-0.33233671,-78.19628572,4062,402,-0.33225538,-78.19628574,4062,-0.33241804,-78.19628569,495,9.05361445995334,9.05361480213296,18.1072292620863,0,0
"8399",161217,4062,747,-0.33233669,-78.19620493,4062,739,-0.33225536,-78.19620496,4061,-0.33241801,-78.19617798,761,9.05361480212743,9.53665732676851,18.5902721288959,1,0.0537915740590823
"8400",161218,4061,1365,-0.33233651,-78.19558558,4062,1337,-0.33225516,-78.19550482,4061,-0.33241786,-78.19566635,1814,12.7604288396012,12.7612130692888,25.5216419088901,1,0.0391824320539372
"8401",161219,4061,1087,-0.33233647,-78.19545094,4062,1071,-0.33225513,-78.19539711,4061,-0.33241782,-78.19553171,1090,10.8579407479351,12.7612130693066,23.6191538172417,1,0.0423385193109675
"8402",161342,4065,2263,-0.33236551,-78.20220993,4066,2250,-0.33228419,-78.20223688,4064,-0.33244681,-78.20212912,2459,9.53665733267561,12.760402416224,22.2970597488996,2,0.0896979253104753
"8403",161343,4071,1366,-0.33236508,-78.20070194,4072,1363,-0.33228375,-78.20070197,4069,-0.33244641,-78.20070192,1369,9.05361480212691,9.05361445995956,18.1072292620865,3,0.165679682770765
"8404",161344,4051,2965,-0.33236479,-78.1997056,4052,2862,-0.33239193,-78.19978637,4051,-0.33233766,-78.19962482,3038,9.48514766507812,9.48584841659331,18.9709960816714,1,0.0527120450447057
"8405",161345,4051,2973,-0.33236479,-78.19967867,4052,2865,-0.33239192,-78.19975945,4050,-0.33231055,-78.1995979,3141,9.48584839317711,10.8303916334655,20.3162400266426,2,0.0984434126283807
"8406",161346,4040,15325,-0.33236433,-78.1980899,4041,15267,-0.33231014,-78.1981707,4039,-0.33241853,-78.1980091,15492,10.8300629249375,10.8306829789504,21.6607459038878,2,0.0923329237540719
"8407",161347,4062,311,-0.332364,-78.19693199,NA,NA,NA,NA,4062,-0.33244533,-78.19693196,314,NA,9.0536148021269,NA,NA,NA
"8408",161348,4062,17202,-0.33236396,-78.19679735,4062,17177,-0.33228263,-78.19677044,4062,-0.33244531,-78.19687811,17226,9.53631439429388,12.7604287698398,22.2967431641337,0,0
"8409",161349,4062,737,-0.33236387,-78.19647421,4062,734,-0.33228257,-78.19655501,4062,-0.33244518,-78.1963934,740,12.7596177483438,12.7611919703303,25.5208097186741,0,0
"8410",161350,4062,434,-0.33236382,-78.19628571,4062,403,-0.33228249,-78.19628573,4061,-0.33244514,-78.19625876,507,9.05361445995404,9.53665732417608,18.5902717841301,1,0.0537915750566738
"8411",161351,4062,750,-0.33236379,-78.19620493,4062,740,-0.33228247,-78.19620495,4061,-0.33244511,-78.19617797,762,9.05250126508377,9.53700756221083,18.5895088272946,1,0.053793782788479
"8412",161352,4061,1366,-0.33236362,-78.19561251,4061,1363,-0.33228227,-78.19553174,4060,-0.33244498,-78.19569327,1829,12.7612131040714,12.7612188080137,25.5224319120851,1,0.0391812192288185
"8413",161353,4061,1088,-0.33236359,-78.19547786,4062,1075,-0.33228224,-78.1953971,4061,-0.33244494,-78.19555863,1091,12.760428822239,12.7612130519152,25.5216418741541,1,0.0391824321072659
"8414",161481,4065,2264,-0.33239261,-78.20218299,4065,2261,-0.33231131,-78.2022638,4064,-0.33247392,-78.20212911,2464,12.7604024510206,10.8582293402218,23.6186317912424,1,0.0423394550894685
"8415",161482,4070,1367,-0.33239219,-78.20070194,4071,1364,-0.33231086,-78.20070196,4069,-0.33247352,-78.20070191,1509,9.05361445995403,9.05361480213796,18.107229262092,2,0.110453121847143
"8416",161483,4052,2851,-0.33239194,-78.19984023,4053,2726,-0.33241908,-78.19992101,4052,-0.33239192,-78.19975945,2865,9.48620284530877,8.99223742127494,18.4784402665837,1,0.054117121660338
"8417",161484,4052,2860,-0.33239193,-78.1998133,4053,2737,-0.33241907,-78.19989408,4052,-0.33239191,-78.19973252,2873,9.48620284666163,8.99223742128405,18.4784402679457,1,0.0541171216563493
"8418",161485,4052,2862,-0.33239193,-78.19978637,4053,2745,-0.33241906,-78.19986715,4051,-0.33236479,-78.1997056,2965,9.48584836975212,9.48514766507812,18.9709960348303,2,0.105424090349713
"8419",161486,4052,2865,-0.33239192,-78.19975945,4052,2851,-0.33239194,-78.19984023,4051,-0.33236479,-78.19967867,2973,8.99223742127494,9.48584839317711,18.4780858144521,1,0.0541181597510431
"8420",161487,4052,2873,-0.33239191,-78.19973252,4052,2860,-0.33239193,-78.1998133,4051,-0.33233767,-78.19965175,3034,8.99223742128405,10.8303916129713,19.8226290342554,1,0.050447395159941
"8421",161488,4040,15355,-0.33239143,-78.19806297,4040,15321,-0.33233724,-78.19814377,4039,-0.33241852,-78.19798217,15520,10.8300629044426,9.48654247773101,20.3166053821736,1,0.0492208211553605
"8422",161489,4040,15478,-0.33239143,-78.19803604,4040,15323,-0.33233723,-78.19811684,4039,-0.33244562,-78.19795524,15522,10.8306829982727,10.8300628634523,21.660745861725,1,0.0461664619668993
"8423",161490,4062,312,-0.33239111,-78.19693198,4062,309,-0.33230978,-78.196932,4062,-0.33247244,-78.19693196,315,9.05361445995403,9.05361445995956,18.1072289199136,0,0
"8424",161491,4062,17212,-0.33239108,-78.19682427,4062,17178,-0.33230974,-78.19677043,4062,-0.33247242,-78.1968781,17227,10.8585551032497,10.8579407031942,21.7164958064439,0,0
"8425",161492,4062,738,-0.33239097,-78.19644727,4062,735,-0.33230967,-78.19652808,4062,-0.33247228,-78.19636646,741,12.7604024520814,12.761191952933,25.5215944050144,0,0
"8426",161493,4062,476,-0.33239093,-78.1962857,4062,404,-0.3323096,-78.19628573,4061,-0.33247225,-78.19625875,508,9.05361480212638,9.5366573224816,18.590272124608,1,0.0537915740714897
"8427",161494,4062,752,-0.3323909,-78.19620492,4062,746,-0.33230958,-78.19620494,4061,-0.33247222,-78.19617797,763,9.05250126507824,9.53665732247922,18.5891585875575,1,0.0537947963211925
"8428",161495,4061,440,-0.33239075,-78.19566635,NA,NA,NA,NA,4061,-0.33247205,-78.19558555,1112,NA,12.7596176788933,NA,NA,NA
"8429",161496,4061,1367,-0.33239074,-78.19563943,4061,1364,-0.33230939,-78.19555866,4060,-0.33247208,-78.19569326,1830,12.7612130866789,10.8579407025311,23.61915378921,1,0.0423385193612158
"8430",161497,4061,1089,-0.3323907,-78.19550478,4061,1086,-0.33230935,-78.19542402,4061,-0.33247205,-78.19558555,1112,12.7604288038623,12.7612130355226,25.5216418393848,0,0
"8431",161613,4065,2449,-0.33241971,-78.20215606,4065,2262,-0.33233841,-78.20223687,4064,-0.33250103,-78.20210218,2588,12.760402433625,10.8591573045105,23.6195597381355,1,0.0423377916898861
"8432",161614,4070,1368,-0.3324193,-78.20070193,4071,1365,-0.33233797,-78.20070195,4068,-0.33250062,-78.20067498,1820,9.05361445995403,9.53665731932473,18.5902717792788,3,0.161374725212134
"8433",161615,4053,2722,-0.33241908,-78.19994794,4053,2624,-0.33247332,-78.20002871,4053,-0.33241906,-78.19986715,2745,10.830391551441,8.99335057211094,19.8237421235519,0,0
"8434",161616,4053,2726,-0.33241908,-78.19992101,4053,2627,-0.33247332,-78.20000178,4052,-0.33239194,-78.19984023,2851,10.830391551441,9.48620284530877,20.3165943967497,1,0.049220847769643
"8435",161617,4053,2737,-0.33241907,-78.19989408,4053,2662,-0.3324462,-78.19997486,4052,-0.33239193,-78.1998133,2860,9.48584834498448,9.48620284666163,18.9720511916461,1,0.0527091135217011
"8436",161618,4053,2745,-0.33241906,-78.19986715,4053,2722,-0.33241908,-78.19994794,4052,-0.33239193,-78.19978637,2862,8.99335057211094,9.48584836975212,18.4791989418631,1,0.0541148998474487
"8437",161619,4039,15492,-0.33241853,-78.1980091,4040,15325,-0.33236433,-78.1980899,4039,-0.33247272,-78.1979283,15560,10.8306829789504,10.8300628417763,21.6607458207266,1,0.0461664620542809
"8438",161620,4039,15520,-0.33241852,-78.19798217,4040,15355,-0.33239143,-78.19806297,4039,-0.33247272,-78.19790137,15847,9.48654247773101,10.8306829379622,20.3172254156932,1,0.0492193190526691
"8439",161621,4062,313,-0.33241822,-78.19693197,4062,310,-0.33233689,-78.19693199,4062,-0.33249955,-78.19693195,316,9.05361445995403,9.05361445995368,18.1072289199077,0,0
"8440",161622,4062,17218,-0.3324182,-78.19685119,4062,17183,-0.33233685,-78.19677043,4062,-0.33249953,-78.19687809,17228,12.7604287872217,9.53596476761549,22.2963935548372,0,0
"8441",161623,4062,739,-0.33241807,-78.19642034,4062,736,-0.33233677,-78.19650114,4062,-0.33249939,-78.19636646,917,12.7596177125505,10.8591573058429,23.6187750183934,0,0
"8442",161624,4062,495,-0.33241804,-78.19628569,4062,433,-0.33233671,-78.19628572,4061,-0.33249936,-78.19625874,509,9.05361480213296,9.53665731943465,18.5902721215676,1,0.0537915740802871
"8443",161625,4061,761,-0.33241801,-78.19617798,4062,747,-0.33233669,-78.19620493,4061,-0.33249933,-78.19617796,764,9.53665732676851,9.05250126507823,18.5891585918467,1,0.0537947963087798
"8444",161626,4061,1814,-0.33241786,-78.19566635,4061,1365,-0.33233651,-78.19558558,4060,-0.33249919,-78.19569325,1831,12.7612130692888,9.53596476809258,22.2971778373814,1,0.0448487251298454
"8445",161627,4061,1090,-0.33241782,-78.19553171,4061,1087,-0.33233647,-78.19545094,4060,-0.33249917,-78.19561247,1116,12.7612130693066,12.760428735295,25.5216418046016,1,0.0391824322140474
"8446",161762,4064,2459,-0.33244681,-78.20212912,4065,2263,-0.33236551,-78.20220993,4064,-0.33252814,-78.20210217,2599,12.760402416224,9.53771400298403,22.298116419208,1,0.044846837338179
"8447",161763,4069,1369,-0.33244641,-78.20070192,4071,1366,-0.33236508,-78.20070194,4067,-0.33252772,-78.20064804,1823,9.05361445995956,10.8582293221706,19.9118437821302,4,0.200885465141595
"8448",161764,4069,308,-0.3324464,-78.20067499,NA,NA,NA,NA,4071,-0.33233797,-78.20070195,1365,NA,12.4378707433734,NA,NA,NA
"8449",161765,4053,2662,-0.3324462,-78.19997486,4053,2621,-0.33247333,-78.20005563,4053,-0.33241907,-78.19989408,2737,9.48479307847242,9.48584834498448,18.9706414234569,0,0
"8450",161766,4039,15522,-0.33244562,-78.19795524,4040,15478,-0.33239143,-78.19803604,4038,-0.33249982,-78.19787444,15876,10.8300628634523,10.8306829162857,21.660745779738,2,0.0923329242832834
"8451",161767,4062,314,-0.33244533,-78.19693196,4062,311,-0.332364,-78.19693199,4062,-0.33252666,-78.19693194,317,9.0536148021269,9.05361445995403,18.1072292620809,0,0
"8452",161768,4062,17226,-0.33244531,-78.19687811,4062,17202,-0.33236396,-78.19679735,4062,-0.33252664,-78.19687808,17229,12.7604287698398,9.05361480212689,21.8140435719667,0,0
"8453",161769,4062,740,-0.33244518,-78.1963934,4062,737,-0.33236387,-78.19647421,4061,-0.33252649,-78.19633952,930,12.7611919703303,10.8582293233656,23.619421293696,1,0.0423380398514209
"8454",161770,4061,507,-0.33244514,-78.19625876,4062,434,-0.33236382,-78.19628571,4061,-0.33252647,-78.19625874,550,9.53665732417608,9.05361445995956,18.5902717841356,1,0.0537915750566578
"8455",161771,4061,762,-0.33244511,-78.19617797,4062,750,-0.33236379,-78.19620493,4061,-0.33252644,-78.19617795,765,9.53700756221083,9.05361445995368,18.5906220221645,1,0.0537905616502642
"8456",161772,4060,1829,-0.33244498,-78.19569327,4061,1366,-0.33236362,-78.19561251,4060,-0.3325263,-78.19569324,1832,12.7612188080137,9.05250160729369,21.8137204153074,1,0.0458427072943627
"8457",161773,4061,1091,-0.33244494,-78.19555863,4061,1088,-0.33236359,-78.19547786,4060,-0.33252628,-78.19561246,1117,12.7612130519152,10.8579406851606,23.6191537370758,1,0.0423385194546689
"8458",161905,4064,2464,-0.33247392,-78.20212911,4065,2264,-0.33239261,-78.20218299,4064,-0.33255524,-78.20210216,2603,10.8582293402218,9.53665731453895,20.3948866547608,1,0.0490318978932188
"8459",161906,4069,1509,-0.33247352,-78.20070191,4070,1367,-0.33239219,-78.20070194,4065,-0.33255482,-78.20062111,1825,9.05361480213796,12.7596176267379,21.8132324288758,5,0.229218664235252
"8460",161907,4069,309,-0.33247351,-78.20067498,NA,NA,NA,NA,4071,-0.33236508,-78.20070194,1366,NA,12.437870741391,NA,NA,NA
"8461",161908,4053,2621,-0.33247333,-78.20005563,4054,2533,-0.33250046,-78.20013641,4053,-0.3324462,-78.19997486,2662,9.48584829948297,9.48479307847242,18.9706413779554,1,0.0527130306285816
"8462",161909,4053,2624,-0.33247332,-78.20002871,4054,2541,-0.33250046,-78.20010948,4053,-0.33241908,-78.19994794,2722,9.48514757141066,10.830391551441,20.3155391228516,1,0.0492234045059215
"8463",161910,4053,2627,-0.33247332,-78.20000178,4054,2549,-0.33250045,-78.20008255,4053,-0.33241908,-78.19992101,2726,9.48479305640466,10.830391551441,20.3151846078456,1,0.0492242634907588
"8464",161911,4039,15560,-0.33247272,-78.1979283,4039,15492,-0.33241853,-78.1980091,4038,-0.33252692,-78.1978475,15877,10.8300628417763,10.8306828969598,21.660745738736,1,0.046166462229031
"8465",161912,4039,15847,-0.33247272,-78.19790137,4039,15520,-0.33241852,-78.19798217,4038,-0.33255402,-78.19782056,15878,10.8306829379622,12.7604023473702,23.5910852853324,1,0.0423888934275416
"8466",161913,4062,315,-0.33247244,-78.19693196,4062,312,-0.33239111,-78.19693198,4062,-0.33255377,-78.19693193,318,9.05361445995956,9.05361480213242,18.107229262092,0,0
"8467",161914,4062,17227,-0.33247242,-78.1968781,4062,17212,-0.33239108,-78.19682427,4062,-0.33255375,-78.19687808,17257,10.8579407031942,9.05361445995403,19.9115551631482,0,0
"8468",161915,4062,741,-0.33247228,-78.19636646,4062,738,-0.33239097,-78.19644727,4061,-0.33255359,-78.19631258,931,12.761191952933,10.858229313485,23.619421266418,1,0.042338039900317
"8469",161916,4061,508,-0.33247225,-78.19625875,4062,476,-0.33239093,-78.1962857,4061,-0.33255357,-78.19625873,551,9.5366573224816,9.05250126507823,18.5891585875598,1,0.0537947963211856
"8470",161917,4061,763,-0.33247222,-78.19617797,4062,752,-0.3323909,-78.19620492,4061,-0.33255355,-78.19617794,766,9.53665732247922,9.05361480212689,18.5902721246061,1,0.0537915740714951
"8471",161918,4060,1830,-0.33247208,-78.19569326,4061,1367,-0.33239074,-78.19563943,4060,-0.33255341,-78.19569324,1844,10.8579407025311,9.05361445995403,19.9115551624851,1,0.0502220942482722
"8472",161919,4061,1112,-0.33247205,-78.19558555,4061,1089,-0.3323907,-78.19550478,4060,-0.3325534,-78.19563938,1119,12.7612130355226,10.8588690157044,23.6200820512269,1,0.0423368554703245
"8473",162026,4064,2588,-0.33250103,-78.20210218,4065,2449,-0.33241971,-78.20215606,4064,-0.33258235,-78.20207523,2609,10.8591573045105,9.53665731106685,20.3958146155773,1,0.0490296670590567
"8474",162027,4068,1820,-0.33250062,-78.20067498,4070,1368,-0.3324193,-78.20070193,4062,-0.33258192,-78.20059417,1827,9.53665731932473,12.7604023294444,22.2970596487691,8,0.358791702853145
"8475",162028,4054,2532,-0.33250047,-78.20016334,4054,2454,-0.33255471,-78.20024411,4054,-0.33250045,-78.20008255,2549,10.8303914899076,8.99335049798141,19.823741987889,0,0
"8476",162029,4054,2533,-0.33250046,-78.20013641,4054,2458,-0.33255471,-78.20021718,4053,-0.33247333,-78.20005563,2621,10.831012138161,9.48584829948297,20.316860437644,1,0.0492202032429752
"8477",162030,4054,2541,-0.33250046,-78.20010948,4054,2476,-0.33252759,-78.20019026,4053,-0.33247332,-78.20002871,2624,9.48584827605722,9.48514757141066,18.9709958474679,1,0.0527120456954543
"8478",162031,4054,2549,-0.33250045,-78.20008255,4054,2532,-0.33250047,-78.20016334,4053,-0.33247332,-78.20000178,2627,8.99335049798141,9.48479305640466,18.4781435543861,1,0.0541179906442839
"8479",162032,4038,15876,-0.33249982,-78.19787444,4039,15522,-0.33244562,-78.19795524,4038,-0.33258112,-78.19779363,16060,10.8306829162857,12.7604023299622,23.5910852462479,1,0.0423888934977693
"8480",162033,4062,316,-0.33249955,-78.19693195,4062,313,-0.33241822,-78.19693197,4062,-0.33258088,-78.19693193,319,9.05361445995368,9.05361445995956,18.1072289199132,0,0
"8481",162034,4062,17228,-0.33249953,-78.19687809,4062,17218,-0.3324182,-78.19685119,4062,-0.33258086,-78.19687807,17258,9.53596476761549,9.05361445995402,18.5895792275695,0,0
"8482",162035,4062,917,-0.33249939,-78.19636646,4062,739,-0.33241807,-78.19642034,4061,-0.33258069,-78.19628565,932,10.8591573058429,12.7604023302384,23.6195596360813,1,0.0423377918728169
"8483",162036,4061,509,-0.33249936,-78.19625874,4062,495,-0.33241804,-78.19628569,4061,-0.33258068,-78.19625872,590,9.53665731943465,9.05250126508376,18.5891585845184,1,0.0537947963299871
"8484",162037,4061,764,-0.33249933,-78.19617796,4061,761,-0.33241801,-78.19617798,4061,-0.33258066,-78.19617794,767,9.05250126507823,9.05361445995402,18.1061157250323,0,0
"8485",162038,4060,1831,-0.33249919,-78.19569325,4061,1814,-0.33241786,-78.19566635,4060,-0.33258052,-78.19569323,1845,9.53596476809258,9.05361445995402,18.5895792280466,1,0.0537935790655914
"8486",162039,4060,1116,-0.33249917,-78.19561247,4061,1090,-0.33241782,-78.19553171,4060,-0.33258051,-78.1956663,1121,12.760428735295,10.857940666214,23.618369401509,1,0.0423399254622594
"8487",162176,4064,2599,-0.33252814,-78.20210217,4064,2459,-0.33244681,-78.20212912,4064,-0.33260946,-78.20207522,2610,9.53771400298403,9.53665730936081,19.0743713123448,0,0
"8488",162177,4067,1823,-0.33252772,-78.20064804,4069,1369,-0.33244641,-78.20070192,4059,-0.33260902,-78.20056723,1828,10.8582293221706,12.7604023120349,23.6186316342055,10,0.423394553709774
"8489",162178,4054,2476,-0.33252759,-78.20019026,4055,2415,-0.33258183,-78.20027103,4054,-0.33250046,-78.20010948,2541,10.8303914694048,9.48584827605722,20.316239745462,1,0.049221706995428
"8490",162179,4038,15877,-0.33252692,-78.1978475,4039,15560,-0.33247272,-78.1979283,4037,-0.33260822,-78.19776669,16081,10.8306828969598,12.7604023125567,23.5910852095164,2,0.0847777871275382
"8491",162180,4062,317,-0.33252666,-78.19693194,4062,314,-0.33244533,-78.19693196,4062,-0.33260799,-78.19693192,320,9.05361445995403,9.05361445995956,18.1072289199136,0,0
"8492",162181,4062,17229,-0.33252664,-78.19687808,4062,17226,-0.33244531,-78.19687811,4062,-0.33260797,-78.19687806,17274,9.05361480212689,9.05361445995402,18.1072292620809,0,0
"8493",162182,4061,930,-0.33252649,-78.19633952,4062,740,-0.33244518,-78.1963934,4061,-0.33260779,-78.19625871,1548,10.8582293233656,12.7604023128329,23.6186316361986,1,0.0423394553674046
"8494",162183,4061,550,-0.33252647,-78.19625874,4061,507,-0.33244514,-78.19625876,4061,-0.33244511,-78.19617797,762,9.05361445995956,12.7620029900272,21.8156174499867,0,0
"8495",162184,4061,765,-0.33252644,-78.19617795,4061,762,-0.33244511,-78.19617797,4061,-0.33260777,-78.19617793,768,9.05361445995368,9.05361445995956,18.1072289199132,0,0
"8496",162185,4060,1832,-0.3325263,-78.19569324,4060,1829,-0.33244498,-78.19569327,4060,-0.33260763,-78.19569322,2968,9.05250160729369,9.05361445995402,18.1061160672477,0,0
"8497",162186,4060,1117,-0.33252628,-78.19561246,4061,1091,-0.33244494,-78.19555863,4060,-0.33244498,-78.19569327,1829,10.8579406851606,12.7604023651879,23.6183430503485,1,0.0423399727012282
"8498",162276,4064,2603,-0.33255524,-78.20210216,4064,2464,-0.33247392,-78.20212911,4064,-0.33263657,-78.20207521,2611,9.53665731453895,9.53771399261934,19.0743713071583,0,0
"8499",162277,4065,1825,-0.33255482,-78.20062111,4069,1509,-0.33247352,-78.20070191,4057,-0.33263613,-78.20056723,1830,12.7596176267379,10.8582292857876,23.6178469125255,12,0.508090345595217
"8500",162278,4054,2454,-0.33255471,-78.20024411,4055,2399,-0.33258185,-78.20032489,4054,-0.33250047,-78.20016334,2532,9.48620270612865,10.8303914899076,20.3165941960362,1,0.04922084825591
"8501",162279,4054,2458,-0.33255471,-78.20021718,4055,2409,-0.33258184,-78.20029796,4054,-0.33250046,-78.20013641,2533,9.48584822921565,10.831012138161,20.3168603673767,1,0.0492202034132069
"8502",162280,4038,15878,-0.33255402,-78.19782056,4039,15847,-0.33247272,-78.19790137,4037,-0.33263533,-78.19773976,16082,12.7604023473702,12.7604071766566,25.5208095240268,2,0.0783674200505702
"8503",162281,4062,318,-0.33255377,-78.19693193,4062,315,-0.33247244,-78.19693196,4062,-0.33263509,-78.19693191,321,9.05361480213242,9.05250126507823,18.1061160672106,0,0
"8504",162282,4062,17257,-0.33255375,-78.19687808,4062,17227,-0.33247242,-78.1968781,4062,-0.33263508,-78.19687805,17298,9.05361445995403,9.05361480213846,18.1072292620925,0,0
"8505",162283,4061,931,-0.33255359,-78.19631258,4062,741,-0.33247228,-78.19636646,4060,-0.33263489,-78.19623178,1560,10.858229313485,12.7596175743188,23.6178468878038,2,0.0846817243545091
"8506",162284,4061,551,-0.33255357,-78.19625873,4061,508,-0.33247225,-78.19625875,4061,-0.33247222,-78.19617797,763,9.05250126507823,12.7604287003981,21.8129299654763,0,0
"8507",162285,4061,766,-0.33255355,-78.19617794,4061,763,-0.33247222,-78.19617797,4060,-0.33263488,-78.19617792,769,9.05361480212689,9.05361445995955,18.1072292620864,1,0.0552265609235884
"8508",162286,4060,1844,-0.33255341,-78.19569324,4060,1830,-0.33247208,-78.19569326,4060,-0.33263474,-78.19569321,3032,9.05361445995403,9.05361480212688,18.1072292620809,0,0
"8509",162287,4060,1119,-0.3325534,-78.19563938,4061,1112,-0.33247205,-78.19558555,4060,-0.33247208,-78.19569326,1830,10.8588690157044,10.8591572869392,21.7180263026436,1,0.046044699737668
"8510",162400,4064,2609,-0.33258235,-78.20207523,4064,2588,-0.33250103,-78.20210218,4064,-0.33266367,-78.2020752,2612,9.53665731106685,9.05250160729368,18.5891589183605,0,0
"8511",162401,4062,1827,-0.33258192,-78.20059417,4068,1820,-0.33250062,-78.20067498,4057,-0.33263612,-78.20051337,1842,12.7604023294444,10.8306828143294,23.5910851437738,11,0.466277830500864
"8512",162402,4055,2398,-0.33258185,-78.20035181,4056,2304,-0.33260899,-78.20043259,4055,-0.33258183,-78.20027103,2415,9.48620268269116,8.99223724831334,18.4784399310045,1,0.0541171226431364
"8513",162403,4055,2399,-0.33258185,-78.20032489,4056,2321,-0.33260898,-78.20040566,4054,-0.33255471,-78.20024411,2454,9.48479296135886,9.48620270612865,18.9709956674875,2,0.105424092391081
"8514",162404,4055,2409,-0.33258184,-78.20029796,4056,2327,-0.33260897,-78.20037874,4054,-0.33255471,-78.20021718,2458,9.48584820578416,9.48584822921565,18.9716964349998,2,0.105420198286027
"8515",162405,4055,2415,-0.33258183,-78.20027103,4055,2398,-0.33258185,-78.20035181,4054,-0.33252759,-78.20019026,2476,8.99223724831334,10.8303914694048,19.8226287177181,1,0.0504473959655092
"8516",162406,4038,16060,-0.33258112,-78.19779363,4038,15876,-0.33249982,-78.19787444,4037,-0.33266243,-78.19771282,16095,12.7604023299622,12.7611918317938,25.521594161756,1,0.0391825053584818
"8517",162407,4062,319,-0.33258088,-78.19693193,4062,316,-0.33249955,-78.19693195,4061,-0.3326622,-78.1969319,322,9.05361445995956,9.05250160729921,18.1061160672588,1,0.0552299563465351
"8518",162408,4062,17258,-0.33258086,-78.19687807,4062,17228,-0.33249953,-78.19687809,4061,-0.3326622,-78.19690497,17319,9.05361445995402,9.53702164642698,18.590636106381,1,0.0537905208986777
"8519",162409,4061,932,-0.33258069,-78.19628565,4062,917,-0.33249939,-78.19636646,4060,-0.332662,-78.19623177,1561,12.7604023302384,10.8582292771038,23.6186316073422,2,0.0846789108382668
"8520",162410,4061,590,-0.33258068,-78.19625872,4061,509,-0.33249936,-78.19625874,4061,-0.33249933,-78.19617796,764,9.05250126508376,12.7604286830092,21.8129299480929,0,0
"8521",162411,4061,767,-0.33258066,-78.19617794,4061,764,-0.33249933,-78.19617796,4060,-0.33266199,-78.19617791,779,9.05361445995402,9.05361480213794,18.107229262092,1,0.0552265609235716
"8522",162412,4060,1845,-0.33258052,-78.19569323,4060,1831,-0.33249919,-78.19569325,4059,-0.33266186,-78.19572013,3073,9.05361445995402,9.53702164555954,18.5906361055136,1,0.0537905209011876
"8523",162413,4060,1121,-0.33258051,-78.1956663,4060,1116,-0.33249917,-78.19561247,4060,-0.33247208,-78.19569326,1830,10.857940666214,12.4378707335383,23.2958113997523,0,0
"8524",162502,4064,2610,-0.33260946,-78.20207522,4064,2599,-0.33252814,-78.20210217,4064,-0.33269078,-78.2020752,2613,9.53665730936081,9.05250126507822,18.589158574439,0,0
"8525",162503,4064,304,-0.33260939,-78.20185979,NA,NA,NA,NA,4063,-0.33269071,-78.20183284,339,NA,9.53665730159178,NA,NA,NA
"8526",162504,4066,313,-0.3326093,-78.20153665,NA,NA,NA,NA,4065,-0.33269063,-78.20153663,346,NA,9.05361445995367,NA,NA,NA
"8527",162505,4059,1828,-0.33260902,-78.20056723,4067,1823,-0.33252772,-78.20064804,4056,-0.33263611,-78.20048644,2289,12.7604023120349,9.48548686264967,22.2458891746846,11,0.494473379491516
"8528",162506,4056,2303,-0.33260899,-78.20045952,4057,1841,-0.33263613,-78.2005403,4056,-0.33260897,-78.20037874,2327,9.48620265925176,8.99223722217116,18.4784398814229,1,0.0541171227883442
"8529",162507,4056,2304,-0.33260899,-78.20043259,4057,1842,-0.33263612,-78.20051337,4055,-0.33258185,-78.20035181,2398,9.48584818099274,9.48620268269116,18.9720508636839,2,0.105418228865725
"8530",162508,4056,2321,-0.33260898,-78.20040566,4056,2289,-0.33263611,-78.20048644,4055,-0.33258185,-78.20032489,2399,9.48584818234389,9.48479296135886,18.9706411437027,1,0.0527130312794909
"8531",162509,4056,2327,-0.33260897,-78.20037874,4056,2303,-0.33260899,-78.20045952,4055,-0.33258184,-78.20029796,2409,8.99223722217116,9.48584820578416,18.4780854279553,1,0.0541181608830052
"8532",162510,4037,16081,-0.33260822,-78.19776669,4038,15877,-0.33252692,-78.1978475,4037,-0.33266242,-78.19768589,16258,12.7604023125567,10.8306827932483,23.591085105805,1,0.0423888937501197
"8533",162511,4062,320,-0.33260799,-78.19693192,4062,317,-0.33252666,-78.19693194,4062,-0.33252664,-78.19687808,17229,9.05361445995956,10.8594833184763,19.9130977784359,0,0
"8534",162512,4062,17274,-0.33260797,-78.19687806,4062,17229,-0.33252664,-78.19687808,4061,-0.33268931,-78.1969319,17643,9.05361445995402,10.8585550033308,19.9121694632848,1,0.0502205448705053
