"Plot Title: WL_02"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 20968506, SEN S/N: 20968506)","Temp, °F (LGR S/N: 20968506, SEN S/N: 20968506)","Coupler Detached (LGR S/N: 20968506)","Coupler Attached (LGR S/N: 20968506)","Host Connected (LGR S/N: 20968506)","Stopped (LGR S/N: 20968506)","End Of File (LGR S/N: 20968506)"
6239,09/30/21 12:30:00 PM,9.1938,49.759,,,,,
6240,09/30/21 12:45:00 PM,9.1955,50.466,,,,,
6241,09/30/21 01:00:00 PM,9.1918,50.995,,,,,
6242,09/30/21 01:15:00 PM,9.1893,51.346,,,,,
6243,09/30/21 01:30:00 PM,9.1876,51.346,,,,,
6244,09/30/21 01:45:00 PM,9.1863,51.523,,,,,
6245,09/30/21 02:00:00 PM,9.1834,51.699,,,,,
6246,09/30/21 02:15:00 PM,9.1784,51.699,,,,,
6247,09/30/21 02:30:00 PM,9.1780,51.523,,,,,
6248,09/30/21 02:45:00 PM,9.1742,51.346,,,,,
6249,09/30/21 03:00:00 PM,9.1709,51.346,,,,,
6250,09/30/21 03:15:00 PM,9.1733,51.699,,,,,
6251,09/30/21 03:30:00 PM,9.1733,51.699,,,,,
6252,09/30/21 03:45:00 PM,9.1731,51.523,,,,,
6253,09/30/21 04:00:00 PM,9.1726,51.346,,,,,
6254,09/30/21 04:15:00 PM,9.1733,50.995,,,,,
6255,09/30/21 04:30:00 PM,9.1742,50.643,,,,,
6256,09/30/21 04:45:00 PM,9.1733,50.290,,,,,
6257,09/30/21 05:00:00 PM,9.1758,49.937,,,,,
6258,09/30/21 05:15:00 PM,9.1749,49.582,,,,,
6259,09/30/21 05:30:00 PM,9.1758,49.228,,,,,
6260,09/30/21 05:45:00 PM,9.1749,48.871,,,,,
6261,09/30/21 06:00:00 PM,9.1794,48.695,,,,,
6262,09/30/21 06:15:00 PM,9.1786,48.339,,,,,
6263,09/30/21 06:30:00 PM,9.1781,48.160,,,,,
6264,09/30/21 06:45:00 PM,9.1793,47.982,,,,,
6265,09/30/21 07:00:00 PM,9.1806,47.802,,,,,
6266,09/30/21 07:15:00 PM,9.1835,47.624,,,,,
6267,09/30/21 07:30:00 PM,9.1847,47.446,,,,,
6268,09/30/21 07:45:00 PM,9.1863,47.446,,,,,
6269,09/30/21 08:00:00 PM,9.1876,47.266,,,,,
6270,09/30/21 08:15:00 PM,9.1892,47.266,,,,,
6271,09/30/21 08:30:00 PM,9.1905,47.088,,,,,
6272,09/30/21 08:45:00 PM,9.1954,47.088,,,,,
6273,09/30/21 09:00:00 PM,9.1932,46.908,,,,,
6274,09/30/21 09:15:00 PM,9.1945,46.728,,,,,
6275,09/30/21 09:30:00 PM,9.1961,46.728,,,,,
6276,09/30/21 09:45:00 PM,9.1979,46.728,,,,,
6277,09/30/21 10:00:00 PM,9.1995,46.728,,,,,
6278,09/30/21 10:15:00 PM,9.1995,46.728,,,,,
6279,09/30/21 10:30:00 PM,9.2016,46.908,,,,,
6280,09/30/21 10:45:00 PM,9.2016,46.908,,,,,
6281,09/30/21 11:00:00 PM,9.1983,46.908,,,,,
6282,09/30/21 11:15:00 PM,9.1983,46.908,,,,,
6283,09/30/21 11:30:00 PM,9.1932,46.908,,,,,
6284,09/30/21 11:45:00 PM,9.1966,46.908,,,,,
6285,10/01/21 12:00:00 AM,9.1932,46.908,,,,,
6286,10/01/21 12:15:00 AM,9.1899,46.908,,,,,
6287,10/01/21 12:30:00 AM,9.1883,46.908,,,,,
6288,10/01/21 12:45:00 AM,9.1865,46.908,,,,,
6289,10/01/21 01:00:00 AM,9.1865,46.908,,,,,
6290,10/01/21 01:15:00 AM,9.1832,46.908,,,,,
6291,10/01/21 01:30:00 AM,9.1828,46.728,,,,,
6292,10/01/21 01:45:00 AM,9.1778,46.728,,,,,
6293,10/01/21 02:00:00 AM,9.1778,46.728,,,,,
6294,10/01/21 02:15:00 AM,9.1761,46.728,,,,,
6295,10/01/21 02:30:00 AM,9.1728,46.728,,,,,
6296,10/01/21 02:45:00 AM,9.1741,46.548,,,,,
6297,10/01/21 03:00:00 AM,9.1723,46.548,,,,,
6298,10/01/21 03:15:00 AM,9.1702,46.369,,,,,
6299,10/01/21 03:30:00 AM,9.1681,46.188,,,,,
6300,10/01/21 03:45:00 AM,9.1681,46.188,,,,,
6301,10/01/21 04:00:00 AM,9.1677,46.008,,,,,
6302,10/01/21 04:15:00 AM,9.1693,46.008,,,,,
6303,10/01/21 04:30:00 AM,9.1671,45.828,,,,,
6304,10/01/21 04:45:00 AM,9.1689,45.828,,,,,
6305,10/01/21 05:00:00 AM,9.1704,45.828,,,,,
6306,10/01/21 05:15:00 AM,9.1718,45.648,,,,,
6307,10/01/21 05:30:00 AM,9.1718,45.648,,,,,
6308,10/01/21 05:45:00 AM,9.1718,45.648,,,,,
6309,10/01/21 06:00:00 AM,9.1733,45.648,,,,,
6310,10/01/21 06:15:00 AM,9.1733,45.648,,,,,
6311,10/01/21 06:30:00 AM,9.1789,45.828,,,,,
6312,10/01/21 06:45:00 AM,9.1805,45.828,,,,,
6313,10/01/21 07:00:00 AM,9.1805,45.828,,,,,
6314,10/01/21 07:15:00 AM,9.1826,46.008,,,,,
6315,10/01/21 07:30:00 AM,9.1876,46.008,,,,,
6316,10/01/21 07:45:00 AM,9.1897,46.188,,,,,
6317,10/01/21 08:00:00 AM,9.1902,46.369,,,,,
6318,10/01/21 08:15:00 AM,9.1908,46.548,,,,,
6319,10/01/21 08:30:00 AM,9.1961,46.728,,,,,
6320,10/01/21 08:45:00 AM,9.1987,47.088,,,,,
6321,10/01/21 09:00:00 AM,9.2013,47.446,,,,,
6322,10/01/21 09:15:00 AM,9.2010,47.982,,,,,
6323,10/01/21 09:30:00 AM,9.2019,48.339,,,,,
6324,10/01/21 09:45:00 AM,9.2050,48.871,,,,,
6325,10/01/21 10:00:00 AM,9.2087,49.050,,,,,
6326,10/01/21 10:15:00 AM,9.2087,49.050,,,,,
6327,10/01/21 10:30:00 AM,9.2058,49.228,,,,,
6328,10/01/21 10:45:00 AM,9.2041,49.228,,,,,
6329,10/01/21 11:00:00 AM,9.2058,49.228,,,,,
6330,10/01/21 11:15:00 AM,9.2029,49.404,,,,,
6331,10/01/21 11:30:00 AM,9.1979,49.404,,,,,
6332,10/01/21 11:45:00 AM,9.1979,49.404,,,,,
6333,10/01/21 12:00:00 PM,9.1925,49.228,,,,,
6334,10/01/21 12:15:00 PM,9.1896,49.404,,,,,
6335,10/01/21 12:30:00 PM,9.1916,49.582,,,,,
6336,10/01/21 12:45:00 PM,9.1871,49.759,,,,,
6337,10/01/21 01:00:00 PM,9.1813,50.113,,,,,
6338,10/01/21 01:15:00 PM,9.1825,50.643,,,,,
6339,10/01/21 01:30:00 PM,9.1838,51.172,,,,,
6340,10/01/21 01:45:00 PM,9.1771,51.172,,,,,
6341,10/01/21 02:00:00 PM,9.1751,50.995,,,,,
6342,10/01/21 02:15:00 PM,9.1725,50.643,,,,,
6343,10/01/21 02:30:00 PM,9.1709,50.643,,,,,
6344,10/01/21 02:45:00 PM,9.1691,50.643,,,,,
6345,10/01/21 03:00:00 PM,9.1696,50.819,,,,,
6346,10/01/21 03:15:00 PM,9.1675,50.643,,,,,
6347,10/01/21 03:30:00 PM,9.1626,50.643,,,,,
6348,10/01/21 03:45:00 PM,9.1629,50.819,,,,,
6349,10/01/21 04:00:00 PM,9.1626,50.643,,,,,
6350,10/01/21 04:15:00 PM,9.1638,50.466,,,,,
6351,10/01/21 04:30:00 PM,9.1633,50.290,,,,,
6352,10/01/21 04:45:00 PM,9.1642,49.937,,,,,
6353,10/01/21 05:00:00 PM,9.1649,49.582,,,,,
6354,10/01/21 05:15:00 PM,9.1641,49.228,,,,,
6355,10/01/21 05:30:00 PM,9.1636,49.050,,,,,
6356,10/01/21 05:45:00 PM,9.1661,48.695,,,,,
6357,10/01/21 06:00:00 PM,9.1674,48.517,,,,,
6358,10/01/21 06:15:00 PM,9.1686,48.339,,,,,
6359,10/01/21 06:30:00 PM,9.1715,48.160,,,,,
6360,10/01/21 06:45:00 PM,9.1726,47.982,,,,,
6361,10/01/21 07:00:00 PM,9.1744,47.982,,,,,
6362,10/01/21 07:15:00 PM,9.1773,47.802,,,,,
6363,10/01/21 07:30:00 PM,9.1773,47.802,,,,,
6364,10/01/21 07:45:00 PM,9.1784,47.624,,,,,
6365,10/01/21 08:00:00 PM,9.1818,47.624,,,,,
6366,10/01/21 08:15:00 PM,9.1835,47.624,,,,,
6367,10/01/21 08:30:00 PM,9.1847,47.446,,,,,
6368,10/01/21 08:45:00 PM,9.1847,47.446,,,,,
6369,10/01/21 09:00:00 PM,9.1909,47.266,,,,,
6370,10/01/21 09:15:00 PM,9.1892,47.266,,,,,
6371,10/01/21 09:30:00 PM,9.1905,47.088,,,,,
6372,10/01/21 09:45:00 PM,9.1899,46.908,,,,,
6373,10/01/21 10:00:00 PM,9.1932,46.908,,,,,
6374,10/01/21 10:15:00 PM,9.1932,46.908,,,,,
6375,10/01/21 10:30:00 PM,9.1945,46.728,,,,,
6376,10/01/21 10:45:00 PM,9.1961,46.728,,,,,
6377,10/01/21 11:00:00 PM,9.1945,46.728,,,,,
6378,10/01/21 11:15:00 PM,9.1945,46.728,,,,,
6379,10/01/21 11:30:00 PM,9.1945,46.728,,,,,
6380,10/01/21 11:45:00 PM,9.1912,46.728,,,,,
6381,10/02/21 12:00:00 AM,9.1894,46.728,,,,,
6382,10/02/21 12:15:00 AM,9.1879,46.728,,,,,
6383,10/02/21 12:30:00 AM,9.1841,46.548,,,,,
6384,10/02/21 12:45:00 AM,9.1790,46.548,,,,,
6385,10/02/21 01:00:00 AM,9.1774,46.548,,,,,
6386,10/02/21 01:15:00 AM,9.1774,46.548,,,,,
6387,10/02/21 01:30:00 AM,9.1707,46.548,,,,,
6388,10/02/21 01:45:00 AM,9.1686,46.369,,,,,
6389,10/02/21 02:00:00 AM,9.1702,46.369,,,,,
6390,10/02/21 02:15:00 AM,9.1686,46.369,,,,,
6391,10/02/21 02:30:00 AM,9.1668,46.369,,,,,
6392,10/02/21 02:45:00 AM,9.1668,46.369,,,,,
6393,10/02/21 03:00:00 AM,9.1636,46.369,,,,,
6394,10/02/21 03:15:00 AM,9.1652,46.369,,,,,
6395,10/02/21 03:30:00 AM,9.1652,46.369,,,,,
6396,10/02/21 03:45:00 AM,9.1619,46.369,,,,,
6397,10/02/21 04:00:00 AM,9.1607,46.548,,,,,
6398,10/02/21 04:15:00 AM,9.1623,46.548,,,,,
6399,10/02/21 04:30:00 AM,9.1641,46.548,,,,,
6400,10/02/21 04:45:00 AM,9.1657,46.548,,,,,
6401,10/02/21 05:00:00 AM,9.1641,46.548,,,,,
6402,10/02/21 05:15:00 AM,9.1636,46.369,,,,,
6403,10/02/21 05:30:00 AM,9.1686,46.369,,,,,
6404,10/02/21 05:45:00 AM,9.1702,46.369,,,,,
6405,10/02/21 06:00:00 AM,9.1702,46.369,,,,,
6406,10/02/21 06:15:00 AM,9.1719,46.369,,,,,
6407,10/02/21 06:30:00 AM,9.1731,46.188,,,,,
6408,10/02/21 06:45:00 AM,9.1748,46.188,,,,,
6409,10/02/21 07:00:00 AM,9.1748,46.188,,,,,
6410,10/02/21 07:15:00 AM,9.1764,46.188,,,,,
6411,10/02/21 07:30:00 AM,9.1815,46.188,,,,,
6412,10/02/21 07:45:00 AM,9.1831,46.188,,,,,
6413,10/02/21 08:00:00 AM,9.1852,46.369,,,,,
6414,10/02/21 08:15:00 AM,9.1868,46.369,,,,,
6415,10/02/21 08:30:00 AM,9.1857,46.548,,,,,
6416,10/02/21 08:45:00 AM,9.1908,46.548,,,,,
6417,10/02/21 09:00:00 AM,9.1928,46.728,,,,,
6418,10/02/21 09:15:00 AM,9.1916,46.908,,,,,
6419,10/02/21 09:30:00 AM,9.1921,47.088,,,,,
6420,10/02/21 09:45:00 AM,9.1963,47.446,,,,,
6421,10/02/21 10:00:00 AM,9.1973,47.802,,,,,
6422,10/02/21 10:15:00 AM,9.1981,48.160,,,,,
6423,10/02/21 10:30:00 AM,9.1961,48.695,,,,,
6424,10/02/21 10:45:00 AM,9.1925,49.228,,,,,
6425,10/02/21 11:00:00 AM,9.1950,49.582,,,,,
6426,10/02/21 11:15:00 AM,9.1913,50.113,,,,,
6427,10/02/21 11:30:00 AM,9.1884,50.290,,,,,
6428,10/02/21 11:45:00 AM,9.1889,50.466,,,,,
6429,10/02/21 12:00:00 PM,9.1842,50.643,,,,,
6430,10/02/21 12:15:00 PM,9.1858,50.643,,,,,
6431,10/02/21 12:30:00 PM,9.1863,50.819,,,,,
6432,10/02/21 12:45:00 PM,9.1800,50.995,,,,,
6433,10/02/21 01:00:00 PM,9.1789,51.172,,,,,
6434,10/02/21 01:15:00 PM,9.1762,51.523,,,,,
6435,10/02/21 01:30:00 PM,9.1738,51.874,,,,,
6436,10/02/21 01:45:00 PM,9.1747,52.225,,,,,
6437,10/02/21 02:00:00 PM,9.1700,52.401,,,,,
6438,10/02/21 02:15:00 PM,9.1671,52.576,,,,,
6439,10/02/21 02:30:00 PM,9.1617,52.401,,,,,
6440,10/02/21 02:45:00 PM,9.1600,52.401,,,,,
6441,10/02/21 03:00:00 PM,9.1580,52.225,,,,,
6442,10/02/21 03:15:00 PM,9.1546,52.225,,,,,
6443,10/02/21 03:30:00 PM,9.1529,52.225,,,,,
6444,10/02/21 03:45:00 PM,9.1571,51.874,,,,,
6445,10/02/21 04:00:00 PM,9.1546,51.523,,,,,
6446,10/02/21 04:15:00 PM,9.1517,50.995,,,,,
6447,10/02/21 04:30:00 PM,9.1493,50.643,,,,,
6448,10/02/21 04:45:00 PM,9.1500,50.290,,,,,
6449,10/02/21 05:00:00 PM,9.1509,49.937,,,,,
6450,10/02/21 05:15:00 PM,9.1500,49.582,,,,,
6451,10/02/21 05:30:00 PM,9.1512,49.404,,,,,
6452,10/02/21 05:45:00 PM,9.1491,49.228,,,,,
6453,10/02/21 06:00:00 PM,9.1549,48.871,,,,,
6454,10/02/21 06:15:00 PM,9.1545,48.695,,,,,
6455,10/02/21 06:30:00 PM,9.1574,48.517,,,,,
6456,10/02/21 06:45:00 PM,9.1564,48.160,,,,,
6457,10/02/21 07:00:00 PM,9.1577,47.982,,,,,
6458,10/02/21 07:15:00 PM,9.1606,47.802,,,,,
6459,10/02/21 07:30:00 PM,9.1635,47.624,,,,,
6460,10/02/21 07:45:00 PM,9.1635,47.624,,,,,
6461,10/02/21 08:00:00 PM,9.1646,47.446,,,,,
6462,10/02/21 08:15:00 PM,9.1642,47.266,,,,,
6463,10/02/21 08:30:00 PM,9.1691,47.266,,,,,
6464,10/02/21 08:45:00 PM,9.1687,47.088,,,,,
6465,10/02/21 09:00:00 PM,9.1738,47.088,,,,,
6466,10/02/21 09:15:00 PM,9.1749,46.908,,,,,
6467,10/02/21 09:30:00 PM,9.1765,46.908,,,,,
6468,10/02/21 09:45:00 PM,9.1765,46.908,,,,,
6469,10/02/21 10:00:00 PM,9.1745,46.728,,,,,
6470,10/02/21 10:15:00 PM,9.1761,46.728,,,,,
6471,10/02/21 10:30:00 PM,9.1745,46.728,,,,,
6472,10/02/21 10:45:00 PM,9.1741,46.548,,,,,
6473,10/02/21 11:00:00 PM,9.1741,46.548,,,,,
6474,10/02/21 11:15:00 PM,9.1723,46.548,,,,,
6475,10/02/21 11:30:00 PM,9.1707,46.548,,,,,
6476,10/02/21 11:45:00 PM,9.1690,46.548,,,,,
6477,10/03/21 12:00:00 AM,9.1674,46.548,,,,,
6478,10/03/21 12:15:00 AM,9.1636,46.369,,,,,
6479,10/03/21 12:30:00 AM,9.1652,46.369,,,,,
6480,10/03/21 12:45:00 AM,9.1619,46.369,,,,,
6481,10/03/21 01:00:00 AM,9.1603,46.369,,,,,
6482,10/03/21 01:15:00 AM,9.1586,46.369,,,,,
6483,10/03/21 01:30:00 AM,9.1557,46.548,,,,,
6484,10/03/21 01:45:00 AM,9.1541,46.548,,,,,
6485,10/03/21 02:00:00 AM,9.1507,46.548,,,,,
6486,10/03/21 02:15:00 AM,9.1507,46.548,,,,,
6487,10/03/21 02:30:00 AM,9.1490,46.548,,,,,
6488,10/03/21 02:45:00 AM,9.1507,46.548,,,,,
6489,10/03/21 03:00:00 AM,9.1474,46.548,,,,,
6490,10/03/21 03:15:00 AM,9.1456,46.548,,,,,
6491,10/03/21 03:30:00 AM,9.1474,46.548,,,,,
6492,10/03/21 03:45:00 AM,9.1456,46.548,,,,,
6493,10/03/21 04:00:00 AM,9.1469,46.369,,,,,
6494,10/03/21 04:15:00 AM,9.1503,46.369,,,,,
6495,10/03/21 04:30:00 AM,9.1503,46.369,,,,,
6496,10/03/21 04:45:00 AM,9.1485,46.369,,,,,
6497,10/03/21 05:00:00 AM,9.1503,46.369,,,,,
6498,10/03/21 05:15:00 AM,9.1497,46.188,,,,,
6499,10/03/21 05:30:00 AM,9.1481,46.188,,,,,
6500,10/03/21 05:45:00 AM,9.1526,46.008,,,,,
6501,10/03/21 06:00:00 AM,9.1526,46.008,,,,,
6502,10/03/21 06:15:00 AM,9.1538,45.828,,,,,
6503,10/03/21 06:30:00 AM,9.1555,45.828,,,,,
6504,10/03/21 06:45:00 AM,9.1588,45.828,,,,,
6505,10/03/21 07:00:00 AM,9.1626,46.008,,,,,
6506,10/03/21 07:15:00 AM,9.1626,46.008,,,,,
6507,10/03/21 07:30:00 AM,9.1626,46.008,,,,,
6508,10/03/21 07:45:00 AM,9.1681,46.188,,,,,
6509,10/03/21 08:00:00 AM,9.1681,46.188,,,,,
6510,10/03/21 08:15:00 AM,9.1702,46.369,,,,,
6511,10/03/21 08:30:00 AM,9.1690,46.548,,,,,
6512,10/03/21 08:45:00 AM,9.1694,46.728,,,,,
6513,10/03/21 09:00:00 AM,9.1716,46.908,,,,,
6514,10/03/21 09:15:00 AM,9.1758,47.266,,,,,
6515,10/03/21 09:30:00 AM,9.1784,47.624,,,,,
6516,10/03/21 09:45:00 AM,9.1793,47.982,,,,,
6517,10/03/21 10:00:00 AM,9.1774,48.517,,,,,
6518,10/03/21 10:15:00 AM,9.1783,48.871,,,,,
6519,10/03/21 10:30:00 AM,9.1796,49.404,,,,,
6520,10/03/21 10:45:00 AM,9.1838,49.759,,,,,
6521,10/03/21 11:00:00 AM,9.1867,50.290,,,,,
6522,10/03/21 11:15:00 AM,9.1838,50.466,,,,,
6523,10/03/21 11:30:00 AM,9.1813,50.819,,,,,
6524,10/03/21 11:45:00 AM,9.1805,51.172,,,,,
6525,10/03/21 12:00:00 PM,9.1760,51.346,,,,,
6526,10/03/21 12:15:00 PM,9.1760,51.346,,,,,
6527,10/03/21 12:30:00 PM,9.1680,51.523,,,,,
6528,10/03/21 12:45:00 PM,9.1667,51.699,,,,,
6529,10/03/21 01:00:00 PM,9.1671,51.874,,,,,
6530,10/03/21 01:15:00 PM,9.1659,52.050,,,,,
6531,10/03/21 01:30:00 PM,9.1609,52.050,,,,,
6532,10/03/21 01:45:00 PM,9.1588,51.874,,,,,
6533,10/03/21 02:00:00 PM,9.1567,51.699,,,,,
6534,10/03/21 02:15:00 PM,9.1546,51.523,,,,,
6535,10/03/21 02:30:00 PM,9.1509,51.346,,,,,
6536,10/03/21 02:45:00 PM,9.1471,51.172,,,,,
6537,10/03/21 03:00:00 PM,9.1488,51.172,,,,,
6538,10/03/21 03:15:00 PM,9.1459,51.346,,,,,
6539,10/03/21 03:30:00 PM,9.1459,51.346,,,,,
6540,10/03/21 03:45:00 PM,9.1459,51.346,,,,,
6541,10/03/21 04:00:00 PM,9.1442,51.346,,,,,
6542,10/03/21 04:15:00 PM,9.1471,51.172,,,,,
6543,10/03/21 04:30:00 PM,9.1451,50.995,,,,,
6544,10/03/21 04:45:00 PM,9.1442,50.643,,,,,
6545,10/03/21 05:00:00 PM,9.1438,50.466,,,,,
6546,10/03/21 05:15:00 PM,9.1446,50.113,,,,,
6547,10/03/21 05:30:00 PM,9.1442,49.937,,,,,
6548,10/03/21 05:45:00 PM,9.1471,49.759,,,,,
6549,10/03/21 06:00:00 PM,9.1500,49.582,,,,,
6550,10/03/21 06:15:00 PM,9.1512,49.404,,,,,
6551,10/03/21 06:30:00 PM,9.1541,49.228,,,,,
6552,10/03/21 06:45:00 PM,9.1554,49.050,,,,,
6553,10/03/21 07:00:00 PM,9.1532,48.871,,,,,
6554,10/03/21 07:15:00 PM,9.1578,48.695,,,,,
6555,10/03/21 07:30:00 PM,9.1578,48.695,,,,,
6556,10/03/21 07:45:00 PM,9.1574,48.517,,,,,
6557,10/03/21 08:00:00 PM,9.1603,48.339,,,,,
6558,10/03/21 08:15:00 PM,9.1619,48.339,,,,,
6559,10/03/21 08:30:00 PM,9.1664,48.160,,,,,
6560,10/03/21 08:45:00 PM,9.1664,48.160,,,,,
6561,10/03/21 09:00:00 PM,9.1697,48.160,,,,,
6562,10/03/21 09:15:00 PM,9.1677,47.982,,,,,
6563,10/03/21 09:30:00 PM,9.1693,47.982,,,,,
6564,10/03/21 09:45:00 PM,9.1710,47.982,,,,,
6565,10/03/21 10:00:00 PM,9.1706,47.802,,,,,
6566,10/03/21 10:15:00 PM,9.1718,47.624,,,,,
6567,10/03/21 10:30:00 PM,9.1735,47.624,,,,,
6568,10/03/21 10:45:00 PM,9.1713,47.446,,,,,
6569,10/03/21 11:00:00 PM,9.1713,47.446,,,,,
6570,10/03/21 11:15:00 PM,9.1709,47.266,,,,,
6571,10/03/21 11:30:00 PM,9.1691,47.266,,,,,
6572,10/03/21 11:45:00 PM,9.1654,47.088,,,,,
6573,10/04/21 12:00:00 AM,9.1638,47.088,,,,,
6574,10/04/21 12:15:00 AM,9.1616,46.908,,,,,
6575,10/04/21 12:30:00 AM,9.1583,46.908,,,,,
6576,10/04/21 12:45:00 AM,9.1567,46.908,,,,,
6577,10/04/21 01:00:00 AM,9.1549,46.908,,,,,
6578,10/04/21 01:15:00 AM,9.1533,46.908,,,,,
6579,10/04/21 01:30:00 AM,9.1520,47.088,,,,,
6580,10/04/21 01:45:00 AM,9.1487,47.088,,,,,
6581,10/04/21 02:00:00 AM,9.1454,47.088,,,,,
6582,10/04/21 02:15:00 AM,9.1420,47.088,,,,,
6583,10/04/21 02:30:00 AM,9.1420,47.088,,,,,
6584,10/04/21 02:45:00 AM,9.1404,47.088,,,,,
6585,10/04/21 03:00:00 AM,9.1420,47.088,,,,,
6586,10/04/21 03:15:00 AM,9.1420,47.088,,,,,
6587,10/04/21 03:30:00 AM,9.1438,47.088,,,,,
6588,10/04/21 03:45:00 AM,9.1438,47.088,,,,,
6589,10/04/21 04:00:00 AM,9.1420,47.088,,,,,
6590,10/04/21 04:15:00 AM,9.1454,47.088,,,,,
6591,10/04/21 04:30:00 AM,9.1454,47.088,,,,,
6592,10/04/21 04:45:00 AM,9.1454,47.088,,,,,
6593,10/04/21 05:00:00 AM,9.1454,47.088,,,,,
6594,10/04/21 05:15:00 AM,9.1454,47.088,,,,,
6595,10/04/21 05:30:00 AM,9.1487,47.088,,,,,
6596,10/04/21 05:45:00 AM,9.1471,47.088,,,,,
6597,10/04/21 06:00:00 AM,9.1483,46.908,,,,,
6598,10/04/21 06:15:00 AM,9.1516,46.908,,,,,
6599,10/04/21 06:30:00 AM,9.1516,46.908,,,,,
6600,10/04/21 06:45:00 AM,9.1554,47.088,,,,,
6601,10/04/21 07:00:00 AM,9.1604,47.088,,,,,
6602,10/04/21 07:15:00 AM,9.1620,47.088,,,,,
6603,10/04/21 07:30:00 AM,9.1654,47.088,,,,,
6604,10/04/21 07:45:00 AM,9.1675,47.266,,,,,
6605,10/04/21 08:00:00 AM,9.1675,47.266,,,,,
6606,10/04/21 08:15:00 AM,9.1675,47.266,,,,,
6607,10/04/21 08:30:00 AM,9.1680,47.446,,,,,
6608,10/04/21 08:45:00 AM,9.1702,47.624,,,,,
6609,10/04/21 09:00:00 AM,9.1739,47.802,,,,,
6610,10/04/21 09:15:00 AM,9.1760,47.982,,,,,
6611,10/04/21 09:30:00 AM,9.1793,47.982,,,,,
6612,10/04/21 09:45:00 AM,9.1781,48.160,,,,,
6613,10/04/21 10:00:00 AM,9.1781,48.160,,,,,
6614,10/04/21 10:15:00 AM,9.1797,48.160,,,,,
6615,10/04/21 10:30:00 AM,9.1797,48.160,,,,,
6616,10/04/21 10:45:00 AM,9.1764,48.160,,,,,
6617,10/04/21 11:00:00 AM,9.1781,48.160,,,,,
6618,10/04/21 11:15:00 AM,9.1781,48.160,,,,,
6619,10/04/21 11:30:00 AM,9.1768,48.339,,,,,
6620,10/04/21 11:45:00 AM,9.1719,48.339,,,,,
6621,10/04/21 12:00:00 PM,9.1694,48.695,,,,,
6622,10/04/21 12:15:00 PM,9.1699,48.871,,,,,
6623,10/04/21 12:30:00 PM,9.1674,49.228,,,,,
6624,10/04/21 12:45:00 PM,9.1667,49.582,,,,,
6625,10/04/21 01:00:00 PM,9.1638,49.759,,,,,
6626,10/04/21 01:15:00 PM,9.1604,49.759,,,,,
6627,10/04/21 01:30:00 PM,9.1620,49.759,,,,,
6628,10/04/21 01:45:00 PM,9.1571,49.759,,,,,
6629,10/04/21 02:00:00 PM,9.1554,49.759,,,,,
6630,10/04/21 02:15:00 PM,9.1533,49.582,,,,,
6631,10/04/21 02:30:00 PM,9.1496,49.404,,,,,
6632,10/04/21 02:45:00 PM,9.1507,49.228,,,,,
6633,10/04/21 03:00:00 PM,9.1469,49.050,,,,,
6634,10/04/21 03:15:00 PM,9.1436,49.050,,,,,
6635,10/04/21 03:30:00 PM,9.1436,49.050,,,,,
6636,10/04/21 03:45:00 PM,9.1454,49.050,,,,,
6637,10/04/21 04:00:00 PM,9.1454,49.050,,,,,
6638,10/04/21 04:15:00 PM,9.1454,49.050,,,,,
6639,10/04/21 04:30:00 PM,9.1458,49.228,,,,,
6640,10/04/21 04:45:00 PM,9.1474,49.228,,,,,
6641,10/04/21 05:00:00 PM,9.1503,49.050,,,,,
6642,10/04/21 05:15:00 PM,9.1487,49.050,,,,,
6643,10/04/21 05:30:00 PM,9.1483,48.871,,,,,
6644,10/04/21 05:45:00 PM,9.1512,48.695,,,,,
6645,10/04/21 06:00:00 PM,9.1545,48.695,,,,,
6646,10/04/21 06:15:00 PM,9.1590,48.517,,,,,
6647,10/04/21 06:30:00 PM,9.1603,48.339,,,,,
6648,10/04/21 06:45:00 PM,9.1586,48.339,,,,,
6649,10/04/21 07:00:00 PM,9.1630,48.160,,,,,
6650,10/04/21 07:15:00 PM,9.1659,47.982,,,,,
6651,10/04/21 07:30:00 PM,9.1644,47.982,,,,,
6652,10/04/21 07:45:00 PM,9.1673,47.802,,,,,
6653,10/04/21 08:00:00 PM,9.1689,47.802,,,,,
6654,10/04/21 08:15:00 PM,9.1702,47.624,,,,,
6655,10/04/21 08:30:00 PM,9.1702,47.624,,,,,
6656,10/04/21 08:45:00 PM,9.1718,47.624,,,,,
6657,10/04/21 09:00:00 PM,9.1768,47.624,,,,,
6658,10/04/21 09:15:00 PM,9.1784,47.624,,,,,
6659,10/04/21 09:30:00 PM,9.1796,47.446,,,,,
6660,10/04/21 09:45:00 PM,9.1813,47.446,,,,,
6661,10/04/21 10:00:00 PM,9.1847,47.446,,,,,
6662,10/04/21 10:15:00 PM,9.1829,47.446,,,,,
6663,10/04/21 10:30:00 PM,9.1847,47.446,,,,,
6664,10/04/21 10:45:00 PM,9.1842,47.266,,,,,
6665,10/04/21 11:00:00 PM,9.1825,47.266,,,,,
6666,10/04/21 11:15:00 PM,9.1809,47.266,,,,,
6667,10/04/21 11:30:00 PM,9.1771,47.088,,,,,
6668,10/04/21 11:45:00 PM,9.1765,46.908,,,,,
6669,10/05/21 12:00:00 AM,9.1749,46.908,,,,,
