"","name","notes","catchment_ha","lat_fit","lon_fit","x_pred","ele_fit","ele_arcpro","dist_diff","slope_mid","slope_up","x","d","w","date","VaisalaType","EOS_no","DOC","TDN","Flux_ave","adjusted_ppm","Q_m3s","WaterTemp_c","AirTemp_c","Total_hPa","v_ms","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_percent","Flux_mol_m2_d_chamber","k_m.d_chamber","Sc_co2","k600_chamber","k600_eq1","k600_eq1_dummySlope","eD","k600_eq1_ulsethcorrection","k600_eq1_final","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molpers_eq1","flux_sum"
"12253","Colm","",210.050014784053,-0.348777411,-78.19934234,1227.1,3896.46595,3898.608398,10,0.001,0.001,1320,120,250,NA,"","",NA,NA,2.65085548172757,958.847608217276,0.07422,7.17052661064426,6.85497009966777,626.768996345515,0.02474,418.53,0.617653158393023,0.618620999393023,0.000258506376382232,0.000593163265660981,0.0591750278909226,59.1750278909226,1.52971220323999e-05,3.51004527893593e-05,35.1004527893593,229.457885705658,0.229033913621262,11.5654238386527,1222.18810965666,17.3493828695471,0.441626934201293,3.42811634299323,0.0002426994,5.44274867737536,0.441626934201293,0.426192901832013,0.00844003900124767,0.211000975031192,1223.09113302477
"12350","Colm","",210.353785714286,-0.348843411,-78.19928578,1236.8,3896.133152,3898.608398,10,0.001,0.001,1330,35,145,NA,"","",NA,NA,1.63,1008.89834763571,0.07422,7.17731932773109,6.855,626.7694,0.146246305418719,418.53,0.6176535568,0.6186213978,0.000258506543127504,0.000624126106052516,0.0591627527109896,59.1627527109896,1.52939586852253e-05,3.69250184728579e-05,36.9250184728579,241.435322488018,0.140832,6.51063800769113,1221.68241929617,9.76435546525259,1.10380983379435,8.56829200789262,0.00143467625615764,9.65886967000062,1.10380983379435,1.06525579432127,0.0230426117760853,0.334117870753237,1223.42525089552
"12447","Colm","",210.3696,-0.348910411,-78.19923121,1246.5,3895.746482,3898.608398,10,0.001,0.001,1340,62,93,NA,"","",NA,NA,1.345,1022.632975,0.07422,7.179,6.855,626.7694,0.128720083246618,418.53,0.6176535568,0.6186213978,0.000258506543127504,0.000632622640430872,0.0591597160378301,59.1597160378301,1.52931736853442e-05,3.74257757669927e-05,37.4257757669927,244.722099787951,0.116208,5.25053491547455,1221.55733919432,7.87405124318259,1.34167918101482,10.414745957035,0.00126274401664932,10.4931901580234,1.34167918101482,1.2948234331829,0.028657811812631,0.266517649857468,1223.69176854538
"12544","Colm","Stream with intermittent waterfalls 20 cm high",210.3696,-0.348994411,-78.19921671,1256.2,3895.306475,3898.608398,10,0.001,0.001,1350,58,105,NA,"","",NA,NA,1.345,1022.632975,0.07422,7.179,6.855,626.7694,0.121871921182266,418.53,0.6176535568,0.6186213978,0.000258506543127504,0.000632622640430872,0.0591597160378301,59.1597160378301,1.52931736853442e-05,3.74257757669927e-05,37.4257757669927,244.722099787951,0.116208,5.25053491547455,1221.55733919432,7.87405124318259,1.23275656051821,9.56923725607362,0.00119556354679803,10.0423062696632,1.23275656051821,1.18970474056368,0.0263312616175467,0.27647824698424,1223.96824679236
"55104","Ante","",0.3159,-0.317404145,-78.19217594,11.8,4319.879283,4324.359863,10,0.20263588,NA,10,3,22,NA,"","",NA,NA,1,5341.61136,0.000429,9.09625,6.667,627.6114,0.065,418.53,0.6184846108,0.6194524518,0.000258854364158124,0.00330887425351473,0.0558173603337977,55.8173603337977,1.44485673181901e-05,0.000184692626507658,184.692626507658,1278.27640236093,0.0864,0.507506696041851,1088.5333534522,0.712681287940047,16.0800673882059,1.10486779753946,0.129210768882,45.706395114428,45.706395114428,44.3652001464186,7.55291175967947,16.6164058712948,16.6164058712948
"16317","Ante","",0.402933103448276,-0.317309145,-78.19219422,22.6,4317.781605,4322.057129,10,0.276163254,0.22132891,20,5,23,NA,"","",NA,NA,0.482551724137931,3042.75825086897,0.000429,8.98809482758621,6.66643448275862,627.682089655172,0.037304347826087,418.53,0.618554381489655,0.619522222489655,0.000258883565284865,0.00188505635407708,0.0559996012678355,55.9996012678355,1.44973764307481e-05,0.000105562404195716,105.562404195716,728.148328768122,0.0416924689655172,0.457831837191357,1095.54583295028,0.645281466012772,17.0262618653032,0.888140480776341,0.10106350372404,46.1074214575569,46.1074214575569,44.7400917183064,4.07425769453479,9.37079269743001,25.9871985687248
"27115","Ante","",0.497720454545455,-0.317213145,-78.19220856,33.4,4316.021322,4318.401367,10,0.284174566,0.338873141,30,11,16,NA,"","",NA,NA,0.0747727272727273,1227.42860277273,0.000429,8.78014204545454,6.66463636363636,627.7889,0.024375,418.53,0.6186598033,0.6196276443,0.000258927687475149,0.000760548693682506,0.056352070209611,56.352070209611,1.45911112238118e-05,4.28584933842245e-05,42.8584933842245,293.730153425751,0.00646036363636364,0.22854481535298,1109.18757689218,0.324397881224224,18.3060881513815,0.930903614399481,0.0679514670037125,46.3427232795334,46.3427232795334,44.9405997265834,1.27035310698947,2.03256497118315,28.019763539908
"37915","Ante","",0.553418181818182,-0.317117145,-78.19221669,44.2,4314.635668,4315.925781,10,0.200505464,0.284174566,40,5,26,NA,"","",NA,NA,0.680227272727273,6061.29357436364,0.000429,8.47932954545455,6.66390909090909,627.897081818182,0.033,418.53,0.618766578754545,0.619734419754545,0.00025897237620614,0.0037563922562702,0.0568667931590243,56.8667931590243,1.47269285516156e-05,0.000213613981461478,213.613981461478,1450.49920431674,0.0587716363636364,0.295502575475701,1129.29608115783,0.423755663549897,11.4811525774234,0.796330151376915,0.06490963386072,37.3773670509558,37.3773670509558,36.2139482685637,7.20248544536486,18.7264621579486,46.7462256978566
"44942","Ante","",2.53229216710183,-0.316522145,-78.1921761,112,4311.910663,4313.106445,50,0.027785513,0.020871162,100,15,16,NA,"","",NA,NA,0.254503916449086,4730.00097111227,0.00194577272727273,9.00802742409402,6.89,626.4394,0.0810738636363636,418.53,0.6173278468,0.6182956878,0.000258370223721204,0.00292453920372853,0.0559659597618422,55.9659597618422,1.44599375444391e-05,0.000163674643397801,163.674643397801,1131.91805216853,0.021989138381201,0.147365758994361,1094.24923875301,0.207561421732192,7.96459319792311,3.20748921807222,0.0220987799307987,29.3348128089887,29.3348128089887,28.4665654058776,4.24763018369352,33.9810414695481,80.7272671674047
"113613","Ante","wetland outlet",2.64846971279373,-0.316461145,-78.19221412,119.9,4311.370115,4312.864746,10,0.035489368,0.030564022,110,7,42,NA,"","",NA,NA,0.252415143603133,4037.40429790078,0.00213626223776224,9.08032908912831,6.89,626.4394,0.0726619808762666,418.53,0.6173278468,0.6182956878,0.000258370223721204,0.00249630966729724,0.0558441409612999,55.8441409612999,1.44284631936895e-05,0.000139404268943603,139.404268943603,966.175448294266,0.0218086684073107,0.174503123036083,1089.5621030984,0.245183152619912,5.95217629982923,1.92791698735547,0.0252973195112718,25.9254534561176,25.9254534561176,25.1635160601481,3.14483069511789,13.2082889194952,93.9355560868999
"122013","Ante","",2.77190835509138,-0.316402145,-78.19225936,128.3,4310.677036,4312.527832,10,0.05869705,0.035489368,120,7,250,NA,"","",NA,NA,0.250195822454308,3301.52033261358,0.00233865734265734,9.15714960822723,6.89,626.4394,0.0133637562437562,418.53,0.6173278468,0.6182956878,0.000258370223721204,0.002041315784839,0.0557150671442936,55.7150671442936,1.4395114362713e-05,0.000113732046015011,113.732046015011,790.073931677859,0.0216169190600522,0.21761210760683,1084.60940849583,0.30495984757975,2.06381033368842,0.42717054411205,0.00769509220127448,14.623118958979,2.06381033368842,2.0036122432636,0.199032692466784,4.9758173116696,98.9113733985695
"13108","Ante","",2.90406031331593,-0.316337145,-78.19230849,137.3,4309.878794,4311.842285,10,0.073851496,0.05869705,130,5,22,NA,"","",NA,NA,0.247819843342037,2513.69161683551,0.00255533916083916,9.23939275220372,6.89,626.4394,0.232303560076287,418.53,0.6173278468,0.6182956878,0.000258370223721204,0.0015542046871484,0.0555772904329512,55.5772904329512,1.43595169629799e-05,8.63784852899009e-05,86.3784852899009,601.541719770882,0.021411634464752,0.297305487181607,1079.33820511938,0.415486115700407,26.8068168988989,4.52278010864425,0.168300020944423,58.6822465046266,58.6822465046266,56.9844572787974,4.10396182388849,9.02871601255468,107.940089411124
"14064","Ante","",3.04492558746736,-0.316266145,-78.19235746,146.9,4309.159452,4311.153809,10,0.068672024,0.073851496,140,8,105,NA,"","",NA,NA,0.245287206266319,1673.91815056658,0.00278630769230769,9.32705852105779,6.89,626.4394,0.0331703296703297,418.53,0.6173278468,0.6182956878,0.000258370223721204,0.00103497637422547,0.0554308926590131,55.4308926590131,1.43216921373753e-05,5.73696643043065e-05,57.3696643043065,400.578812573335,0.0211928146214099,0.492306920735512,1073.75463312098,0.685970765152554,5.72851321790455,1.03111678137608,0.0223459407537982,25.252859165396,25.252859165396,24.5286059669664,1.05590674695959,11.0870208430757,119.0271102542
"14954","Ante","",3.32605129151292,-0.316210145,-78.19241375,155.8,4308.451222,4310.574219,10,0.054064731,0.068672024,150,10,67,NA,"","",NA,NA,0.205147601476015,1386.70145560148,0.00278121442590775,9.29508118081181,6.88822878228782,626.391872324723,0.04151066307325,418.53,0.617280936984502,0.618248777984502,0.000258350590556124,0.000857326480354943,0.0554842380801366,55.4842380801366,1.43343856745599e-05,4.75681065484192e-05,47.5681065484192,331.846146939114,0.0177247527675277,0.533336391516408,1075.78712907486,0.74394190344919,6.37716360866129,1.4201494755272,0.0220162183886585,26.4952468991893,26.4952468991893,25.732928672705,0.855200968775611,5.72984649079659,124.756956744996
"15764","Ante","",3.59451697416974,-0.316169145,-78.19247535,163.9,4307.761743,4310.230957,10,0.036804556,0.054064731,160,4,20,NA,"","",NA,NA,0.16479704797048,1192.31699504797,0.00274953778213935,9.25263837638376,6.88643542435424,626.343750553506,0.343692222767419,418.53,0.61723344079631,0.61820128179631,0.00025833071197648,0.00073709189464618,0.0555551402482055,55.5551402482055,1.43515989342721e-05,4.0949243582884e-05,40.949243582884,285.32878998657,0.0142384649446494,0.535328038732652,1078.49224753137,0.747789708639611,18.1187316241208,5.68166186045535,0.124091003060754,48.1114424499321,48.1114424499321,46.7213183613684,1.24267702329034,2.48535404658069,127.242310791577
"45016","Ante","",3.86961143911439,-0.316133145,-78.19253779,172.1,4307.029086,4309.97168,10,0.043122316,0.036804556,170,10,41,NA,"","",NA,NA,0.123450184501845,993.132918184502,0.00271707899901865,9.20914760147602,6.88459778597786,626.294440590406,0.0662702194882596,418.53,0.617184771862731,0.618152612862731,0.000258310342567709,0.000613907708295738,0.0556279092302069,55.6279092302069,1.43692642895801e-05,3.41504022727997e-05,34.1504022727997,237.662844698067,0.0106660959409594,0.539205375848828,1081.2729793467,0.754312232054978,7.90733583154406,2.15350227479644,0.0280342856458501,29.7323006736691,29.7323006736691,28.8695032429397,0.571071627155593,2.34139367133793,129.583704462915
"45052","Ante","",4.01245875,-0.316092145,-78.1926038,180.6,4306.16534,4309.512207,10,0.048775275,0.043122316,180,3,71,NA,"","",NA,NA,0.126145833333333,972.836430583333,0.00268227379784102,9.17775625,6.88335416666667,626.285504166667,0.12592834731648,418.53,0.6171759516125,0.6181437926125,0.00025830665102838,0.000601352800792389,0.0556805065712935,55.6805065712935,1.43826451799945e-05,3.34836285761863e-05,33.4836285761863,232.805774995828,0.010899,0.570598893990607,1083.28565719673,0.799076242675437,8.15502137031512,1.99034034635652,0.0602548816501434,31.8213369913001,31.8213369913001,30.89504525358,0.590125746413228,4.18989279953392,133.773597262449
"18404","Ante","",4.0968,-0.316034145,-78.19266769,190.3,4305.170353,4309.086426,10,0.056166966,0.048775275,190,15,12,NA,"","",NA,NA,0.151666666666667,1043.17250466667,0.00264394896957802,9.1505,6.88233333333333,626.296733333333,0.146886053865445,418.53,0.6171870348,0.6181548758,0.000258311289674844,0.000644842170060198,0.0557262252358074,55.7262252358074,1.43947131093723e-05,3.59346200103215e-05,35.9346200103215,249.637625545484,0.013104,0.608359175378913,1085.03700376616,0.852741193516943,25.2878549155527,5.44344616679847,0.0809339125746128,54.3061213898164,54.3061213898164,52.721058492088,1.13560669163907,1.36272802996689,135.136325292416
"19354","Ante","",4.17942,-0.315955145,-78.19269225,199.8,4304.128902,4308.436035,10,0.064031944,0.056166966,200,8,44,NA,"","",NA,NA,0.176666666666667,1112.07314866667,0.00260640628066732,9.1238,6.88133333333333,626.307733333333,0.0740456329735034,418.53,0.6171978918,0.6181657328,0.000258315833655054,0.000687445512872733,0.0557710558350274,55.7710558350274,1.44065467818477e-05,3.83395620819643e-05,38.3395620819643,266.125968023596,0.015264,0.637780062753966,1086.75603481632,0.894787690028153,10.999884015012,2.10714806826346,0.0465120139334785,35.8092127639145,35.8092127639145,34.761277845971,0.831942194539228,3.6605456559726,138.796870948389
"45082","Ante","",4.268925,-0.315864145,-78.19267163,210.1,4303.152187,4307.578125,10,0.10855505,0.075922675,210,18,52,NA,"","",NA,NA,0.20375,1186.715513,0.0025657350343474,9.094875,6.88025,626.31965,0.0274116990849081,418.53,0.61720965355,0.61817749455,0.000258320756300281,0.000733600822569958,0.0558196726008148,55.8196726008148,1.44193800426766e-05,4.09493577355435e-05,40.9493577355435,283.98833801694,0.017604,0.663551255255415,1088.62215301939,0.93185480296808,11.2592803346288,1.34828624563641,0.0291914047581696,35.026573642815,35.026573642815,33.998625533562,0.901982776993535,4.69031044036638,143.487181388755
"45116","Ante","",4.362733125,-0.315770145,-78.19266337,220.7,4302.271089,4306.161133,10,0.122794865,0.10855505,220,12,49,NA,"","",NA,NA,0.232135416666667,1264.94645254167,0.00252310843964671,9.064559375,6.87911458333333,626.332139583333,0.0429100074769849,418.53,0.61722198076875,0.61818982176875,0.000258325915611145,0.000781977022043745,0.0558706829076067,55.8706829076067,1.44328453179274e-05,4.36895902396406e-05,43.6895902396406,302.709474654818,0.0200565,0.685534226506342,1090.58227786497,0.963714156075141,15.0410222025089,1.61401277925095,0.0516901513235493,41.5872838200972,41.5872838200972,40.363163491897,1.18089477851584,5.7863844147276,149.273565803482
"22453","Ante","",4.55831681415929,-0.315687145,-78.19269718,230.8,4301.96409,4305.040039,10,0.070675869,0.122794865,230,23,15,NA,"","",NA,NA,0.255353982300885,1247.04138023009,0.00248282826300294,9.0615,6.879,626.3334,0.071966036608781,418.53,0.6172232248,0.6181910658,0.000258326436275544,0.000770909839941141,0.0558758339346738,55.8758339346738,1.44342050542684e-05,4.30752301951571e-05,43.0752301951571,298.424679663389,0.0220625840707965,0.77031404994297,1090.78033288632,1.08300850392018,20.7109425097151,3.6336955189452,0.0498962319447099,47.9621050927239,47.9621050927239,46.5499194624491,1.33323741363035,1.99985612044553,151.273421923928
"23463","Ante","",4.7626407079646,-0.315613145,-78.19275089,240.9,4301.833403,4304.735352,10,0.014483759,0.070675869,240,19,42,NA,"","",NA,NA,0.277699115044248,1218.71753550442,0.00244333022571148,9.0615,6.879,626.3334,0.0306181732545298,418.53,0.6172232248,0.6181910658,0.000258326436275544,0.00075340029218263,0.0558758339346738,55.8758339346738,1.44342050542684e-05,4.20968696123313e-05,42.0968696123313,291.646609245604,0.023993203539823,0.867349690390893,1090.78033288632,1.21943393170021,2.13012357608886,1.53186485064126,0.00435040383832518,14.2448511604346,2.13012357608886,2.0674046879365,0.0571899223881541,0.240197674030247,151.513619597958
"24553","Ante","",4.98141290322581,-0.315532145,-78.19280628,251.8,4301.802713,4304.735352,10,0.001,0.014483759,250,31,158,NA,"","",NA,NA,0.285,1245.51454648387,0.00240031256133464,9.02557258064516,6.87793548387097,626.327012903226,0.00490059730774733,418.53,0.617216920735484,0.618184761735484,0.000258323797835422,0.000769958113156211,0.0559363683436101,55.9363683436101,1.44496951076424e-05,4.30686606266569e-05,43.0686606266569,298.059303714151,0.024624,0.860408458287559,1093.1095258634,1.21114671445415,0.0503302271837098,0.390686937306217,4.80748595890013e-05,1.48103535260741,0.0503302271837098,0.0488431055260941,0.00139783915289287,0.0220858586157073,151.535705456574
"25572","Ante","",5.18278064516129,-0.315446145,-78.19283407,262,4301.690976,4304.735352,10,0.001090499,0.001,260,9,32,NA,"","",NA,NA,0.285,1293.27086234562,0.00236042345436703,8.97798041474654,6.87652534562212,626.318552073733,0.0819591477210773,418.53,0.617208569896774,0.618176410896774,0.000258320302758897,0.000799469540002193,0.05601668155572,56.01668155572,1.44702461390223e-05,4.47836306358008e-05,44.7836306358008,309.487690848821,0.024624,0.812314441583285,1096.20449626879,1.14529182739743,0.342019693640077,2.45790233330826,0.00087678217626704,5.29078132092778,0.342019693640077,0.331867021222787,0.0100600126161269,0.032192040371606,151.567897496946
"26572","Ante","",5.26952393617021,-0.315357145,-78.19284403,272,4301.036788,4304.713379,10,0.034071876,0.001090499,270,7,63,NA,"","",NA,NA,0.281702127659574,1181.10961850319,0.00232131648675172,8.93085771276596,6.87534042553192,626.321995744681,0.0526375620578621,418.53,0.6172119688,0.6181798098,0.000258321725301864,0.000730138119319253,0.0560963429036437,56.0963429036437,1.44909040819942e-05,4.09580783083543e-05,40.9580783083543,282.646811245181,0.0243390638297872,0.919594348139614,1099.27969086205,1.2986190135556,4.30834631856178,1.44703196431281,0.017593847381176,21.7890031325889,4.30834631856178,4.17986984115391,0.110629343329329,0.696964862974772,152.26486235992
"27572","Ante","",5.2884335106383,-0.315298145,-78.19290693,282,4300.186448,4304.055176,10,0.077068676,0.034071876,280,10,75,NA,"","",NA,NA,0.276382978723404,971.508308024468,0.00228220951913641,8.88345079787234,6.87427659574468,626.332634042553,0.0304294602551521,418.53,0.6172224688,0.6181903098,0.000258326119866864,0.00060057702191092,0.0561766259485781,56.176625948578,1.45118898085084e-05,3.37383907132007e-05,33.7383907132007,232.487919618986,0.0238794893617021,1.24200911440283,1102.38426916638,1.75674361741148,6.63170443087429,1.07721857251733,0.0230060020720727,27.0574150626477,27.0574150626477,26.2468516125189,0.504635116273421,3.78476337205066,156.049625731971
"28562","Ante","",5.3071539893617,-0.3152741,-78.19299226,291.9,4299.263807,4303.177734,10,0.183953416,0.077068676,290,9,20,NA,"","",NA,NA,0.271117021276596,764.003010650532,0.00224349362119725,8.83651795212766,6.87322340425532,626.343165957447,0.124638534510958,418.53,0.6172328638,0.6182007048,0.000258330470486214,0.000472307199653481,0.0562562459901306,56.2562459901306,1.45327024944186e-05,2.65702300066159e-05,26.5702300066159,182.830619541138,0.0234245106382979,1.94595697617824,1105.46854593614,2.75682033563469,47.6632306655815,3.56938573106042,0.224920581889427,77.6593417156821,77.6593417156821,75.3223650377206,0.906695041425331,1.81339008285066,157.863015814822
"29792","Ante","",5.33101088534107,-0.3152571,-78.19310194,304.2,4296.09997,4299.969238,10,0.356467119,0.183953416,300,10.5,47,NA,"","",NA,NA,0.261806966618287,520.568564627576,0.00219539205103042,8.78077503628447,6.87195355587808,626.354877503628,0.0444861611151048,418.53,0.617244423096081,0.618212264096081,0.000258335308398403,0.000321821870955661,0.0563509931731893,56.3509931731893,1.45574511999522e-05,1.81349820532055e-05,18.1349820532055,124.575255682568,0.02262012191582,6.3228307018652,1109.14573330379,8.9744708251052,37.3105537014507,1.55072347170975,0.155565544679979,67.7677583122489,67.7677583122489,65.7175329764462,0.235106501822928,1.10500055856776,158.968016373389
"30442","Ante","",5.3481618287373,-0.315263284,-78.19315749,310.7,4293.650592,4296.496582,10,0.364741439,0.356467119,310,6,20,NA,"","",NA,NA,0.235863570391872,501.125935476633,0.00216997252208047,8.77082220609579,6.87157619738752,626.35063222061,0.180831043506706,418.53,0.617240233001742,0.618208074001742,0.000258333554718219,0.00030980009940333,0.0563679308964675,56.3679308964675,1.45617279605954e-05,1.74627905948857e-05,17.4627905948857,119.922516353421,0.0203786124818578,7.02453378323662,1109.80388778423,9.97382285963448,98.0648416005889,3.99343468597766,0.647034000990419,115.699365812256,115.699365812256,112.195704224068,0.325486765252332,0.650973530504663,159.618989903894
"31402","Ante","",5.37349245283019,-0.315296284,-78.19323956,320.3,4288.629413,4294.086426,10,0.312539358,0.364741439,320,4,21,NA,"","",NA,NA,0.197547169811321,472.410667807547,0.00213242983316977,8.75612264150943,6.87101886792453,626.344362264151,0.253860694424973,418.53,0.617234044554717,0.618201885554717,0.000258330964667486,0.000292045165594789,0.0563929581123177,56.3929581123177,1.45680472696082e-05,1.64692907902918e-05,16.4692907902918,113.050778086436,0.0170680754716981,8.9773220978871,1110.77681825447,12.7528683115123,92.8623149371043,4.33884672953436,0.77833970746332,114.352701799955,114.352701799955,110.884962066205,0.210819315669627,0.442720562906216,160.0617104668
"32416","Ante","",5.40014238026125,-0.315364284,-78.19329551,330.4,4283.966993,4290.334961,10,0.314509942,0.312539358,330,6,16,NA,"","",NA,NA,0.157235123367199,442.199813280697,0.00209293179587831,8.74065747460087,6.87043251088534,626.33776574746,0.218013728737324,418.53,0.617227533792743,0.618195374792743,0.000258328239718277,0.000273365879304341,0.056419303643859,56.419303643859,1.45746993964491e-05,1.54231125503422e-05,15.4231125503422,105.821136551878,0.013585114658926,16.012380992195,1111.80156510223,22.7585847843645,101.512340950817,4.71654786515371,0.672647029619524,117.830578654702,117.830578654702,114.252104631919,0.0969329884296902,0.155092781487504,160.216803248288
"33422","Ante","",5.42679230769231,-0.3153663,-78.19337636,340.5,4281.082017,4287.746094,10,0.299774504,0.314509942,340,14,32,NA,"","",NA,NA,0.116923076923077,411.988958753846,0.00205343375858685,8.72519230769231,6.86984615384615,626.331169230769,0.0458355749684565,418.53,0.617221023030769,0.618188864030769,0.000258325514769068,0.00025468698640526,0.0564456643763819,56.4456643763819,1.45813553065109e-05,1.43759761556634e-05,14.3759761556634,98.59149477857,0.0101021538461538,-49.1878255629598,1112.82748520684,-69.9479969314663,38.3617804385927,1.86016504229459,0.134792703534411,67.9415525026022,67.9415525026022,65.8751529936527,-0.0135293829837831,-0.043294025548106,160.17350922274
"34522","Ante","",5.45581698113208,-0.315301413,-78.19345252,351.5,4280.099664,4284.001465,10,0.311386758,0.299774504,350,12,35,NA,"","",NA,NA,0.0730188679245283,379.086047883019,0.00201041609421001,8.70834905660377,6.86920754716981,626.32398490566,0.0478670498621431,418.53,0.617213932101887,0.618181773101887,0.000258322547002603,0.000234344085238511,0.056474391390261,56.474391390261,1.45886086243541e-05,1.32344395897524e-05,13.2344395897524,90.7176272290898,0.00630883018867925,-4.65882030047664,1113.94616026026,-6.62891333171256,37.9489336849149,1.77894472022702,0.146219673276367,67.9948276982935,67.9948276982935,65.9234959437957,-0.0892715568597788,-0.312450449009226,159.86105877373
"35516","Ante","",5.48193918722787,-0.315238413,-78.19351495,361.4,4278.507195,4281.239746,10,0.21198951,0.311386758,360,3,40,NA,"","",NA,NA,0.0335050798258345,349.473428099274,0.00197170019627085,8.69319013062409,6.8686328011611,626.317519013062,0.164308349689238,418.53,0.617207550265892,0.618175391265892,0.000258319876012784,0.000216035873152302,0.0565002611404734,56.5002611404734,1.4595140452497e-05,1.22060832488152e-05,12.2060832488152,83.6311461924092,0.0028948388969521,-1.21170765291466,1114.95416051014,-1.72499617020351,38.209758477146,2.52205470420255,0.341698452552791,72.36125726827,72.36125726827,70.1537379161981,-0.167601292933896,-0.670405171735586,159.190653601995
"36492","Ante","",5.50779753265602,-0.315173413,-78.19357272,371.2,4275.903937,4279.837891,10,0.192252106,0.21198951,370,12,63,NA,"","",NA,NA,-0.00560957910014515,320.159925687083,0.00193337536800785,8.67818432510885,6.86806386066763,626.311118432511,0.0255737482540721,418.53,0.617201232892888,0.618169073892888,0.00025831723200266,0.0001979129647596,0.0565258839943121,56.5258839943121,1.46016098899142e-05,1.11872052869715e-05,11.1872052869715,76.616245546314,-0.000484667634252541,0.141947920827788,1115.95309310749,0.20218131125252,14.1420416274734,1.01827909286524,0.0482319142791616,40.2439374558599,40.2439374558599,39.0144717388267,-0.133211191886427,-0.839230508884488,158.35142309311
"37422","Ante","",5.65049597315436,-0.315109413,-78.19362636,380.5,4275.747001,4277.566406,10,0.160535153,0.192252106,380,26.5,83,NA,"","",NA,NA,0.103870246020134,653.801274302013,0.00189700588812561,8.72097315436242,6.82868456375839,626.587943624161,0.00862471419925262,418.53,0.617474459357047,0.618442300357047,0.000258431585474705,0.000404338364055706,0.056452858660814,56.452858660814,1.45892017682936e-05,2.28260565171815e-05,22.8260565171815,156.458570384494,0.0089743892561396,1.08954079314695,1113.10757706278,1.5496137157836,7.02255173269702,0.593659629887917,0.0135826298710068,26.7616374976767,7.02255173269702,6.80887956928324,0.0560837520148567,0.465495141723311,158.816918234834
"38352","Ante","",5.88811409395973,-0.315044413,-78.19368101,389.8,4275.734184,4276.847656,10,0.078222202,0.160535153,390,22,15,NA,"","",NA,NA,0.19645413842953,942.284900242953,0.00186063640824338,8.86359395973154,6.70260402684564,627.477997315436,0.0563829214619205,418.53,0.618352942350336,0.619320783350336,0.000258799256961886,0.000583576622557658,0.0562102954309062,56.2102954309062,1.45471826911266e-05,3.28030143605364e-05,32.8030143605364,225.493932791161,0.0169736375603114,0.929765231608326,1103.68789030663,1.31598054007382,17.8100555281913,2.85496994185317,0.0432659874277753,44.3458704679992,44.3458704679992,43.0148519784792,0.785271897003696,1.17790784550554,159.994826080339
"39292","Ante","* end of last gemorphology (this has not been entered, but maybe you want to look to compare differences across days? Just a thought)",6.0002504587156,-0.314981413,-78.19373741,399.2,4275.014329,4276.101563,10,0.081110441,0.078222202,400,7,22,NA,"","",NA,NA,0.269434250431193,1456.16351402752,0.00182387585868499,8.96377866972477,6.66630733944954,627.697982568807,0.118433497317207,418.53,0.618570067795413,0.619537908795413,0.000258890130474414,0.000902148498344791,0.0560406750149131,56.0406750149131,1.45083776664851e-05,5.05570108109323e-05,50.5570108109323,348.467705853294,0.023279119237255,0.645769817234828,1097.13016397008,0.910916730100849,19.1864914472959,2.97794893011223,0.0942367552583612,48.4351283043329,48.4351283043329,46.9953739020576,1.6941189932814,3.72706178521909,163.721887865558
"40242","Ante","",6.06143394495413,-0.314921413,-78.19379722,408.7,4273.917005,4275.3125,10,0.097775553,0.081110441,410,4,16,NA,"","",NA,NA,0.334801222908257,2066.0426750367,0.00178672423945044,9.04712155963303,6.66674311926606,627.643510091743,0.279175662414131,418.53,0.61851630346055,0.61948414446055,0.000258867628487344,0.0012798806789641,0.0559000505725925,55.9000505725925,1.44707135240496e-05,7.15453946809769e-05,71.5453946809769,494.415113408692,0.0289268256592734,0.506824130646282,1091.71175171931,0.712906579689095,35.9269475871225,4.72188461521088,0.26777920235926,69.190828575867,69.190828575867,67.1507232570145,3.83260611935117,6.13216979096187,169.85405765652
"41192","Ante","",6.1071525,-0.314865413,-78.19386087,418.2,4270.924477,4274.241211,10,0.204635733,0.097775553,420,4,9,NA,"","",NA,NA,0.282333333,2204.189012125,0.0017495726202159,8.97705625,6.6657,627.648775,0.485992394504416,418.53,0.618521499925,0.619489340925,0.00025886980336361,0.00136547159839544,0.0560182425207385,56.0182425207385,1.45014314261186e-05,7.64913191540964e-05,76.4913191540964,527.474267239077,0.0243935999712,0.393509342656713,1096.26470361706,0.554830888339331,113.542404377044,7.7336511326296,0.975618330940815,127.165111422388,127.165111422388,123.389943987316,7.64892877453516,6.88403589708164,176.738093553602
