"","X","x_pred","site","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","eD","k600_eq1","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_precent","k_m_d","K600_chamber","k_m_d_chamber"
"148",13020,1044.1,"Colm",1130,7,60,3898.608398,0.00025,0.00025,10,193.8177,0.0383113881967118,1.2761377245509,1024.34086288743,6.978,626.92419241517,6.84787025948104,0.912175909445519,0.00223711141791514,17.9288304589123,0.462535321921136,17.9288304589123,418.53,0.618849,0.619816841,0.00025900687197,0.00102434086288743,0.0595242545835881,59.5242545835881,1236.62697373722,17.2920939786362,0.787757514783509,1.41796352661032,1.54171909860411e-05,6.09731263028837e-05,60.9731263028837,395.48790929612,2.42028395716933,3.65507402553039,2.42028395716933
"149",10844,1054.2,"Colm",1140,10,60,3898.608398,0.00025,0.00025,10,193.8213,0.0383121941862948,1.17745508982036,986.89375571497,6.978,626.904250299401,6.84828143712575,0.63853656977158,0.0015660109373648,17.7064179623264,0.303648662114638,17.7064179623264,418.53,0.618849,0.619816841,0.00025900687197,0.00098689375571497,0.0595242545835881,59.5242545835881,1236.62697373722,17.0775803882601,0.739919030593229,1.33185425506781,1.54171909860411e-05,5.87441151621313e-05,58.7441151621313,381.029950367216,2.34801158159802,3.54592944275052,2.34801158159802
"150",10948,1064.4,"Colm",1150,13,83,3898.608398,0.00025,0.00025,10,193.8249,0.0383130001778635,1.07781437125749,949.08308439521,6.978,626.884114570858,6.84869660678643,0.355078778293452,0.000870830703764691,17.3464486390855,0.151927126418396,17.3464486390855,418.53,0.618849,0.619816841,0.00025900687197,0.00094908308439521,0.0595242545835881,59.5242545835881,1236.62697373722,16.7303952564037,0.687222268737078,1.71118344915532,1.54171909860411e-05,5.64934631365175e-05,56.4934631365175,366.431622905025,2.26707918711574,3.42370663826516,2.26707918711574
"151",13021,1075.6,"Colm",1160,33,122,3898.608398,0.00025,0.00025,10,193.8276,0.038313604672843,1.0891586073501,926.281374423598,6.98542359767892,626.869326499033,6.84922050290135,0.0951654363458595,0.00023339323263822,16.5651732722175,0.0321260746814287,16.5651732722175,418.53,0.618849,0.619816841,0.00025900687197,0.000926281374423598,0.0595107417700413,59.5107417700413,1236.06641394522,15.9772288254381,0.634455766328348,2.32210810476175,1.54136910744728e-05,5.51236916797217e-05,55.1236916797217,357.628107462294,2.36976334023551,3.57785382665153,2.36976334023551
"152",11153,1084.7,"Colm",1170,48,87,3898.608398,0.00025,0.00025,10,193.8303,0.0383142091689395,1.29512572533849,938.100120891876,7.0035918762089,626.869146615087,6.84976015473888,0.0917485851746636,0.000225013405140862,16.5439872843594,0.0307694278763672,16.5439872843594,418.53,0.618849,0.619816841,0.00025900687197,0.000938100120891876,0.0594776868950589,59.4776868950589,1234.69581336903,15.9576799801549,0.644544986606073,1.68226241504185,1.54051296347003e-05,5.57960252666239e-05,55.7960252666239,362.191208965503,2.77039815331068,4.18008547502044,2.77039815331068
"153",11246,1093.9,"Colm",1180,65,105,3898.608398,0.00025,0.00025,10,193.833,0.0383148136661529,1.50109284332689,949.918867360155,7.02176015473888,626.868966731141,6.8502998065764,0.0561389211225683,0.000137680704053099,16.2619810869957,0.0172339072322746,16.2619810869957,418.53,0.618849,0.619816841,0.00025900687197,0.000949918867360155,0.0594446546636461,59.4446546636461,1233.3270506628,15.6865378341965,0.644262187064482,2.02942588925312,1.53965740597679e-05,5.64675990287063e-05,56.4675990287063,366.754310468713,3.15780825439662,4.76161359411473,3.15780825439662
"154",11338,1103,"Colm",1190,43,142,3898.608398,0.00025,0.00025,10,193.8357,0.0383154181644831,1.70484526112186,961.610530533075,7.0397330754352,626.868788781431,6.850833655706,0.0627504391819245,0.00015389545209367,16.3254738797762,0.0196535019363874,16.3254738797762,418.53,0.618849,0.619816841,0.00025900687197,0.000961610530533075,0.0594119998793661,59.4119998793661,1231.97481184116,15.7486476865217,0.657397193784045,2.80051204552003,1.53881162462366e-05,5.71312047240282e-05,57.1312047240282,371.26834636436,3.52869507102464,5.31754238687771,3.52869507102464
"155",13022,1112.1,"Colm",1200,31,181,3898.608398,0.00025,0.00025,10,193.8375,0.0383158211639904,1.90859767891683,973.302193705996,7.05770599613153,626.868610831721,6.85136750483559,0.0682869740937272,0.000167473803964866,16.3738585715744,0.0217155504703969,16.3738585715744,418.53,0.618849,0.619816841,0.00025900687197,0.000973302193705996,0.0593793672189647,59.3793672189647,1230.62436695894,15.796189018059,0.669985946023482,3.63802368690751,1.5379664162942e-05,5.77940683750922e-05,57.7940683750922,375.782382260008,3.88789710763343,5.85517784587702,3.88789710763343
"156",11538,1122.9,"Colm",1210,17,91,3898.608398,0.00025,0.00025,10,193.8402,0.038316425664182,2.14768085106383,987.137443028085,7.07910638297872,626.868131914894,6.85200212765958,0.247682130990188,0.000607440426253435,17.1291385859435,0.0993225531291714,17.1291385859435,418.53,0.618849,0.619816841,0.00025900687197,0.000987137443028085,0.0593405402858483,59.3405402858483,1229.0187265085,16.5259015276912,0.714045558946728,1.94934437592457,1.53696077204473e-05,5.85772692056774e-05,58.5772692056774,381.124035636561,4.29460005826388,6.46286163478714,4.29460005826388
"157",13023,1132.1,"Colm",1220,70,80,3898.608398,0.00025,0.00025,10,193.8438,0.0383172316661749,1.92968085106383,985.555435068085,7.08910638297872,626.842931914894,6.85220212765957,0.0684236279753123,0.000167808947609453,16.3750043065999,0.0217668383946394,16.3750043065999,418.53,0.618849,0.619816841,0.00025900687197,0.000985555435068085,0.0593224079232322,59.3224079232322,1228.26931050679,15.7988074231371,0.680938240940514,1.63425177825723,1.53649113139247e-05,5.84655215500675e-05,58.4655215500675,380.513237958504,3.86826136842269,5.81924912888682,3.86826136842269
"158",11724,1141.3,"Colm",1230,100,98,3898.608398,0.00025,0.00025,10,193.8465,0.0383178361689725,1.71168085106383,983.973427108085,7.09910638297872,626.817731914894,6.85240212765957,0.0390998328254821,9.58923400044949e-05,16.0574038794041,0.0112465298485237,16.0574038794041,418.53,0.618849,0.619816841,0.00025900687197,0.000983973427108085,0.059304282394647,59.304282394647,1227.52044790989,15.4928550166937,0.666093941638488,1.95831618841715,1.53602166774631e-05,5.83538379900465e-05,58.3538379900465,379.902440280448,3.43979457921658,5.17288322009577,3.43979457921658
"159",11817,1150.5,"Colm",1240,44,78,3898.608398,0.00025,0.00025,10,193.8492,0.0383184406728869,1.496,982.40824902,7.109,626.7928,6.8526,0.111650468161092,0.000273822773165079,16.6580564189555,0.0387906989273501,16.6580564189555,418.53,0.618849,0.619816841,0.00025900687197,0.00098240824902,0.0592863564132393,59.2863564132393,1226.78009615478,16.0728745536848,0.689330741519836,1.61303393515641,1.53555737250917e-05,5.82434055947061e-05,58.2434055947061,379.29814045003,3.01377790308806,4.53066616104057,3.01377790308806
"160",11911,1159.8,"Colm",1250,30,170,3898.608398,0.00025,0.00025,10,193.8519,0.0383190451779181,1.278,980.82624106,7.119,626.7676,6.8528,0.0751353827018002,0.000184269526076165,16.4287214831274,0.0243079688375435,16.4287214831274,418.53,0.618849,0.619816841,0.00025900687197,0.00098082624106,0.0592682444710437,59.2682444710437,1226.03233330758,15.8520791967362,0.678167274320501,3.45865309903455,1.53508826075983e-05,5.81318494387589e-05,58.1318494387589,378.687342771973,2.58103563754836,3.87876872222055,2.58103563754836
"161",11967,1165.3,"Colm",1260,54,102,3898.608398,0.00025,0.00025,10,193.8555,0.0383198511863636,1.14812765957447,979.883768232766,7.12495744680851,626.752587234042,6.85291914893617,0.0695712621393675,0.000170623520396799,16.3845400896418,0.0221982847811059,16.3845400896418,418.53,0.618849,0.619816841,0.00025900687197,0.000979883768232766,0.0592574576221365,59.2574576221365,1225.58712008277,15.8097356560989,0.675349728925967,2.06657017051346,1.53480887396044e-05,5.80654208706726e-05,58.0654208706726,378.323463304195,2.3222009624306,3.48907074438235,2.3222009624306
"162",13025,1172.6,"Colm",1270,78,40,3898.608398,0.00025,0.00025,NA,194.31,0.0384216256896144,1.16366554054054,977.915119822297,7.13164993026499,626.744133108108,6.85312837837838,0.123146236184661,0.000302016144242882,16.7152912978323,0.0435460839970412,16.7152912978323,418.53,0.618849,0.619816841,0.00025900687197,0.000977915119822297,0.0592453427676085,59.2453427676085,1225.08720958997,16.1292124248338,0.686974860148288,0.824369832177945,1.53449509090287e-05,5.79369164714989e-05,57.9369164714989,377.563387559681,2.36055559716394,3.54587330560376,2.36055559716394
"163",12158,1184.3,"Colm",1280,43,80,3898.608398,0.00025,0.00025,10,194.4693,0.0384573046266605,1.48830236486486,973.752896663176,7.13994839609484,626.749560472973,6.85353040540541,0.111794490193781,0.000274175987200247,16.6588080255855,0.038849750082573,16.6588080255855,418.53,0.618849,0.619816841,0.00025900687197,0.000973752896663176,0.0592303249775119,59.2303249775118,1224.46767970532,16.0751161529793,0.68053424434679,1.6332821864323,1.53410611981919e-05,5.76757005171534e-05,57.6757005171534,375.956394228784,3.03744938879707,4.56134386480818,3.03744938879707
"164",12275,1195.9,"Colm",1290,51,93,3898.608398,0.00025,0.00025,10,194.6727,0.0385028664184339,1.80748310810811,969.660626834459,7.14810739191074,626.754896621622,6.85392567567568,0.0811782973190679,0.000199089774175014,16.4732620585069,0.0266312336147094,16.4732620585069,418.53,0.618849,0.619816841,0.00025900687197,0.000969660626834459,0.0592155641652141,59.2155641652141,1223.85893228962,15.8964665936088,0.668951340054375,1.86637423875171,1.53372380463709e-05,5.74190010667977e-05,57.4190010667977,374.376409189163,3.71102656665636,5.57127668113659,3.71102656665636
"165",13026,1207.6,"Colm",1300,52,90,3898.608398,0.00025,0.00025,10,194.8221,0.0385363361821441,2.12939189189189,965.533380340541,7.15633612273361,626.760278378378,6.85432432432432,0.082342598679795,0.000201945223262197,16.4814747473535,0.0270825247632551,16.4814747473535,418.53,0.618849,0.619816841,0.00025900687197,0.000965533380340541,0.0592006817879874,59.2006817879874,1223.24535347024,15.904790509491,0.66524730277615,1.79616771749561,1.5333383408398e-05,5.71602344052202e-05,57.1602344052202,372.782920003905,4.39859695565983,6.60162261733184,4.39859695565983
"166",12493,1217.5,"Colm",1310,25,125,3898.608398,0.00025,0.00025,10,210.1815,0.0419950412234201,2.41310810810811,961.895807159459,7.16358856345886,626.765021621622,6.85467567567568,0.134384131914944,0.000329577083521401,16.7664604613244,0.0482728328815899,16.7664604613244,418.53,0.618849,0.619816841,0.00025900687197,0.000961895807159459,0.0591875689417155,59.1875689417155,1222.70488132946,16.1801621404828,0.673131754089056,2.52424407783396,1.53299870911025e-05,5.69322744009976e-05,56.9322744009976,371.378488857575,5.01156436393704,7.51969867113483,5.01156436393704
"167",13028,1227.1,"Colm",1320,120,250,3898.608398,0.00025,0.00025,10,210.2562,0.042011946656538,2.66436,959.0508067216,7.17035285913529,626.7694,6.855,0.014003982218846,3.43447663917198e-05,15.4905919406943,0.00334833565394386,15.4905919406943,418.53,0.618849,0.619816841,0.00025900687197,0.0009590508067216,0.0591753419200401,59.1753419200401,1222.20104808432,14.9492169170759,0.619276381533993,4.64457286150495,1.53268202084648e-05,5.6752159406441e-05,56.752159406441,370.280062234288,5.55700227099761,8.33615292521066,5.55700227099761
"168",13029,1236.8,"Colm",1330,35,145,3898.608398,0.00025,0.00025,10,210.3291,0.0420284454979381,1.611,1009.81398946,7.17725662482566,626.7694,6.855,0.0828146709318977,0.000203102980460479,16.4847727387596,0.0272658316313104,16.4847727387596,418.53,0.618849,0.619816841,0.00025900687197,0.00100981398946,0.0591628660076072,59.1628660076072,1221.68708611379,15.9089870250807,0.706675626908313,3.07403897705116,1.53235888614106e-05,5.97434897510292e-05,59.7434897510292,389.879226670466,3.13351442061705,4.69951105305339,3.13351442061705
"169",12785,1246.5,"Colm",1340,62,93,3898.608398,0.00025,0.00025,10,210.3696,0.0420376118487079,1.345,1022.632975,7.179,626.7694,6.855,0.0729060212429897,0.000178802017098432,16.4114112453377,0.0234591875300716,16.4114112453377,418.53,0.618849,0.619816841,0.00025900687197,0.001022632975,0.0591597160378301,59.1597160378301,1221.55733919432,15.8382720345944,0.715508247684714,1.99626801104035,1.53227729975918e-05,6.04986764119214e-05,60.4986764119214,394.828510618996,2.572344794839,3.8576592777244,2.572344794839
"170",12883,1256.2,"Colm",1350,58,105,3898.608398,0.00025,0.00025,10,210.3777,0.0420394451469517,1.345,1022.632975,7.179,626.7694,6.855,0.0690302875976218,0.000169296780333168,16.3800641531577,0.0219947476324872,16.3800641531577,418.53,0.618849,0.619816841,0.00025900687197,0.001022632975,0.0591597160378301,59.1597160378301,1221.55733919432,15.8080196835918,0.714141570397765,2.24954594675296,1.53227729975918e-05,6.04986764119214e-05,60.4986764119214,394.828510618996,2.572344794839,3.8576592777244,2.572344794839
"171",59201,2.8,"GaviDown",9,17,83,4098.271973,0.014265177,2.67658e-08,10,81.6939,0.0143998180911849,0.6,8080.7285369869,8.32425,626.0454,7.897,0.102053990724202,0.0142815769465359,19.1306646858269,4.12239300279786,19.1306646858269,418.53,0.618849,0.619816841,0.00025900687197,0.0080807285369869,0.0571344189010993,57.1344189010993,1139.83891258707,18.5265881945598,8.27933814509356,20.615551981283,1.47982071213974e-05,0.000461687729258277,461.687729258277,3119.88962899906,0.116001824683913,0.167232002816003,0.116001824683913
"172",59221,14.1,"GaviDown",19,19,90,4098.472656,0.009961626,0.008338147,10,81.729,0.0144068258445088,0.6,7813.41112548472,8.32425,626.0454,7.897,0.0842504435351394,0.00823325252063384,18.7654029364451,2.1522256990501,18.7654029364451,418.53,0.618849,0.619816841,0.00025900687197,0.00781341112548472,0.0571344189010993,57.1344189010993,1139.83891258707,18.1728600766322,7.8437062098103,21.1780067664878,1.47982071213974e-05,0.000446414704289954,446.414704289954,3016.68101161027,0.120106623217776,0.173149613869488,0.120106623217776
"173",33412,23,"GaviDown",29,15,53,4098.472656,0.001851516,0.009961626,10,81.7542,0.0144118572982222,0.6,7605.49758320524,8.32425,626.0454,7.897,0.181281223877009,0.00329267829864215,18.1730206236634,0.729829971327216,18.1730206236634,418.53,0.618849,0.619816841,0.00025900687197,0.00760549758320524,0.0571344189010993,57.1344189010993,1139.83891258707,17.5991830328451,7.38703669664497,11.7453883476655,1.47982071213974e-05,0.000434535684870146,434.535684870146,2936.4076425301,0.123505769077478,0.178049933080248,0.123505769077478
"174",46612,36,"GaviDown",39,34,63,4098.432129,0.011945465,0.001851516,10,81.8091,0.0144228193917164,0.67,7450.07701126667,8.29998333333333,626.1238,7.89373333333333,0.0673334238642223,0.00789046805996328,18.7374933065347,2.04689131238732,18.7374933065347,418.53,0.618849,0.619816841,0.00025900687197,0.00745007701126667,0.0571764372449434,57.1764372449434,1141.49961730375,18.1445108494345,7.4602929174772,14.0999536140319,1.48090901612018e-05,0.000425968860704684,425.968860704684,2876.40129182734,0.140791984399354,0.2031388111557,0.140791984399354
"175",59231,46.9,"GaviDown",49,37,99,4098.187012,0.043286903,0.011945465,10,81.8199,0.0144249759840041,0.731111111111111,7326.36019745185,8.27879814814815,626.192244444444,7.89088148148148,0.039380223816555,0.0167225961782466,19.2366092570484,4.96605914358647,19.2366092570484,418.53,0.618849,0.619816841,0.00025900687197,0.00732636019745185,0.0572131511203416,57.2131511203416,1142.95187904553,18.6266471941496,7.53160197574503,22.3688578679627,1.48185993072266e-05,0.000419164153138868,419.164153138868,2828.63544960322,0.156222813386743,0.225566276806854,0.156222813386743
"176",68111,57.2,"GaviDown",59,23,72,4097.513672,0.0737405,0.043286903,10,81.8424,0.0144294690058705,0.672909482758621,6510.58726803879,8.27932974137931,626.201757758621,7.88874137931034,0.087134474673131,0.0630325827477097,20.1510496229803,23.7684214593233,23.7684214593233,418.53,0.618849,0.619816841,0.00025900687197,0.00651058726803879,0.0572122295146211,57.2122295146211,1142.91541004135,23.0147996094193,8.23163093604531,17.7803228218579,1.48183606050117e-05,0.000372485213054005,372.485213054005,2513.67356337669,0.162551768250976,0.234700230332587,0.162551768250976
"177",90211,79,"GaviDown",79,14,75,4095.780273,0.114124962,0.079285857,10,82.1763,0.0144961646860455,0.507403100775194,4196.97530505426,8.27492441860465,626.229027906977,7.88335658914729,0.138058711295672,0.154565822219601,20.7937043750235,68.4963471307025,68.4963471307025,418.53,0.618849,0.619816841,0.00025900687197,0.00419697530505426,0.057219867431392,57.219867431392,1143.21767266239,66.3236665991735,14.9447138965946,33.6256062673379,1.48203388779429e-05,0.000240150370568031,240.150370568031,1620.41079185744,0.194557412423713,0.280953895883751,0.194557412423713
"178",98311,87,"GaviDown",89,7,48,4094.476074,0.168659575,0.114124962,10,82.2186,0.0145046165726527,0.510542635658915,3386.86977649612,8.24902325581395,626.29778372093,7.87990310077519,0.431685017043234,0.714244630897204,21.9380255706226,416.920221887438,416.920221887438,418.53,0.618849,0.619816841,0.00025900687197,0.00338686977649612,0.0572648001472017,57.2648001472017,1144.99682451478,403.664268821664,72.3029084478337,104.116188164881,1.48319767601139e-05,0.000193948420875648,193.948420875648,1307.63703323223,0.24626931345554,0.355944697641655,0.24626931345554
"179",59241,96.3,"GaviDown",99,6,62,4092.863281,0.149901496,0.168659575,10,82.323,0.0145254790160723,0.51422480620155,2436.74600843411,8.21864534883721,626.378423255814,7.87585271317829,0.390469866023449,0.574199087356977,21.771085397153,322.260640657761,322.260640657761,418.53,0.618849,0.619816841,0.00025900687197,0.00243674600843411,0.0573175545268827,57.3175545268827,1147.08783372915,311.985920242536,38.9429192171934,72.4338297439797,1.48456405069778e-05,0.000139668322206586,139.668322206586,940.803612622429,0.35593709933852,0.514988045850922,0.35593709933852
"180",59251,106.6,"GaviDown",109,9,59,4091.531738,0.18968242,0.149901496,10,82.3959,0.0145400488379144,0.330714285714286,1817.44207220408,8.16310714285714,626.434889795918,7.86885714285714,0.273823895252625,0.509527271023429,21.6802234533281,279.879500403009,279.879500403009,418.53,0.618849,0.619816841,0.00025900687197,0.00181744207220408,0.0574141575677744,57.4141575677744,1150.9228806475,270.910814079031,24.240082142166,42.9049453916339,1.4870661358422e-05,0.000104346905503828,104.346905503828,701.696467889311,0.31934414054394,0.462923349628768,0.31934414054394
"181",119311,107.7,"GaviDown",110,18,42,4090.695801,0.18968242,0.186924908,10,82.4418,0.0145492233067722,0.304071038251366,1754.24134233005,8.15593989071038,626.441372677596,7.86793989071038,0.192450043740373,0.3581080661529,21.414275590445,184.607848368403,184.607848368403,418.53,0.618849,0.619816841,0.00025900687197,0.00175424134233005,0.057426638908913,57.426638908913,1151.41894585919,178.688274262658,15.343299179854,19.332556966616,1.48738941115482e-05,0.000100740184125075,100.740184125075,677.295289112344,0.305961020334982,0.443632045313828,0.305961020334982
"182",59271,115.1,"GaviDown",119,37,81,4089.29834,0.246972993,0.18968242,10,82.5363,0.0145681140522043,0.23068306010929,1383.19100840437,8.1314412568306,626.51821420765,7.8631912568306,0.0486089891631774,0.117770104970681,20.5967700822105,49.6975400044161,49.6975400044161,418.53,0.618849,0.619816841,0.00025900687197,0.00138319100840437,0.0574693271138828,57.4693271138828,1153.11655150918,48.1004117668029,3.10758029514023,7.55142011719075,1.48849506499875e-05,7.94910565229721e-05,79.4910565229721,534.036412966132,0.308500506633645,0.447690002618293,0.308500506633645
"183",59281,125.3,"GaviDown",129,16,69,4086.911377,0.234284867,0.215068869,10,82.6488,0.0145906067755001,0.139646739130435,898.846934198913,8.09900815217391,626.619236956522,7.85692934782609,0.132161293256342,0.303750865838609,21.2912425400404,152.014213763441,152.014213763441,418.53,0.618849,0.619816841,0.00025900687197,0.000898846934198913,0.0575259011907313,57.5259011907313,1155.36870648231,147.114584703739,5.41490186335182,11.2088468571383,1.48996037246666e-05,5.17069799223184e-05,51.7069799223184,347.035940537911,0.327800552695721,0.476227215583659,0.327800552695721
"184",14742,135.5,"GaviDown",139,16,25,4084.524658,0.22417481,0.234284867,10,82.7865,0.0146181433962052,0.622907608695652,839.60976128587,8.04785597826087,626.706280434783,7.84958152173913,0.365453584905131,0.803689036886881,22.0288068714877,479.200663549139,479.200663549139,418.53,0.618849,0.619816841,0.00025900687197,0.00083960976128587,0.0576152673065454,57.6152673065454,1158.93171604401,463.683968590997,15.5109663161034,11.6332247370776,1.49227501627837e-05,4.83743408296702e-05,48.3743408296702,324.165052031175,1.60886870604272,2.34146335413106,1.60886870604272
"185",59301,143.2,"GaviDown",149,40,76,4082.899414,0.181935439,0.22417481,10,82.8495,0.0146307438764581,0.989745762711864,794.496071487797,8.00871694915254,626.772905084746,7.84398983050847,0.0481274469620331,0.0858972251535796,20.3705222605094,34.2459246941531,34.2459246941531,418.53,0.618849,0.619816841,0.00025900687197,0.000794496071487797,0.0576837614334809,57.6837614334809,1161.66706997771,33.1331232447305,1.02345007882589,2.33346617972302,1.49404906123496e-05,4.58295218475399e-05,45.8295218475399,306.747101127039,2.76842718851226,4.03444175334479,2.76842718851226
"186",59312,152.2,"GaviDown",159,18,80,4081.494141,0.125094776,0.181935439,10,82.8954,0.014639925026725,0.965593220338983,783.454989828475,7.98182711864407,626.820888135593,7.84302372881356,0.101666146018924,0.124762635915232,20.6383918000769,53.1977516745291,53.1977516745291,418.53,0.618849,0.619816841,0.00025900687197,0.000783454989828475,0.0577308774554782,57.7308774554782,1163.5509459635,51.4649517798774,1.5581966265237,3.73967190365688,1.49526939858268e-05,4.52295440096706e-05,45.2295440096706,302.484248340415,2.75547998459506,4.01928431281541,2.75547998459506
"187",59321,161.1,"GaviDown",169,30,74,4080.660645,0.145018459,0.125094776,10,82.9566,0.0146521676093107,0.942457627118644,772.878795817966,7.95606949152542,626.866850847458,7.84209830508475,0.0660007549968948,0.09389472554619,20.4340915965262,38.0390910547168,38.0390910547168,418.53,0.618849,0.619816841,0.00025900687197,0.000772878795817966,0.0577760541951199,57.7760541951199,1165.35901881091,36.7971943298963,1.09249001115409,2.42532782476209,1.49643950718472e-05,4.46538871934378e-05,44.6538871934378,298.400884092174,2.74266527192747,4.00413441050532,2.74266527192747
"188",17422,161.9,"GaviDown",179,14,45,4080.080566,0.174552148,0.145018459,10,82.9629,0.0146534279431894,0.939915254237288,771.716576695932,7.95323898305085,626.871901694915,7.84199661016949,0.232594094336339,0.398284026017307,21.494118803167,209.286457565256,209.286457565256,418.53,0.618849,0.619816841,0.00025900687197,0.000771716576695932,0.0577810213325382,57.7810213325382,1165.55791834053,202.451965114185,5.99761727497213,8.09678332121238,1.49656815945726e-05,4.4590571980741e-05,44.590571980741,297.952162746214,2.74123133984716,4.00243027863797,2.74123133984716
"189",17972,167.3,"GaviDown",189,8,58,4079.577637,0.089183086,0.174552148,10,83.0538,0.0146716141731538,0.925932203389831,765.324371524746,7.93767118644068,626.899681355932,7.84143728813559,0.31619858131797,0.276637735306141,21.2216815668254,136.134748996073,136.134748996073,418.53,0.618849,0.619816841,0.00025900687197,0.000765324371524746,0.057808350011668,57.808350011668,1166.65261059915,131.682929511765,3.85427760216752,6.70644302777149,1.49727599102691e-05,4.42421391415624e-05,44.2421391415624,295.484195343431,2.73325039594106,3.99291343160457,2.73325039594106
"190",59341,172.7,"GaviDown",199,21,28,4079.116455,0.09919036,0.089183086,10,83.061,0.0146730547794981,0.878359375,769.082266336719,7.923681640625,626.9167515625,7.8407265625,0.249541747950648,0.242818452337832,21.1250503598669,116.720169334188,116.720169334188,418.53,0.618849,0.619816841,0.00025900687197,0.000769082266336719,0.05783292174163,57.83292174163,1167.63739998053,112.898473951509,3.33040905904542,2.79754360959815,1.49791241571854e-05,4.44782745219269e-05,44.4782745219269,296.935081485328,2.57262494213077,3.76006906026457,2.57262494213077
"191",59371,212.7,"GaviDown",219,23,37,4075.411133,0.017470094,0.092721861,16,85.1787,0.0150974867971673,0.331315789473684,1028.10730570977,7.8364530075188,626.933813533835,7.83106766917293,0.17740877552488,0.030404603731325,19.6433597790845,10.0549970784122,10.0549970784122,418.53,0.618849,0.619816841,0.00025900687197,0.00102810730570977,0.0579864242945875,57.9864242945875,1173.80087422386,9.72321277999275,0.433629854801871,0.481329138830077,1.50188823732663e-05,5.96162664492519e-05,59.6162664492519,396.942095740553,0.641869132094239,0.94095553721787,0.641869132094239
"192",59381,221.7,"GaviDown",209,9,27,4076.225586,0.150318558,0.017470094,10,85.266,0.0151150138681088,0.379736842105263,1088.51375193233,7.8051522556391,626.988460150376,7.8283007518797,0.622017031609416,0.917241898813515,22.1309384262417,560.072827045091,560.072827045091,418.53,0.618849,0.619816841,0.00025900687197,0.00108851375193233,0.0580416290647838,58.0416290647838,1176.02226356467,541.5409318501,26.0729921400341,21.1191236334276,1.50331807881127e-05,6.31791114215723e-05,63.1791114215723,420.264429145498,0.681454543015801,1.00006341122895,0.681454543015801
"193",59391,222.6,"GaviDown",229,28,76,4073.918457,0.105289385,0.105913992,20,85.3632,0.0151345313455731,0.389701030927835,1094.59362789835,7.80163298969072,626.994325773196,7.82799381443299,0.0711209179773174,0.0734600043789232,20.2593112712873,28.474338233575,28.474338233575,418.53,0.618849,0.619816841,0.00025900687197,0.00109459362789835,0.0580478400085411,58.0478400085411,1176.27234486964,27.5318761794064,1.33540629624551,3.04472635543977,1.50347894652273e-05,6.3538795786612e-05,63.538795786612,422.61180932108,0.694172948293556,1.01885168477554,0.694172948293556
"194",24522,232.5,"GaviDown",239,18,51,4073.320068,0.066723549,0.105289385,10,85.3992,0.0151417607892053,0.878608247422681,1044.0452493268,7.78946391752577,626.986606185567,7.82735051546392,0.164942927986986,0.10796471564526,20.5341986200858,44.8524422865853,44.8524422865853,418.53,0.618849,0.619816841,0.00025900687197,0.0010440452493268,0.0580693228049846,58.0693228049846,1177.13758891669,43.366292741923,1.97692387671448,3.02469353137316,1.50403536571352e-05,6.06270006061686e-05,60.6270006061686,403.095578656202,1.6652190423698,2.44510028238252,1.6652190423698
"195",59412,241.6,"GaviDown",249,11,39,4072.648438,0.063405033,0.066723549,10,85.4604,0.0151540517710345,1.32050515463918,998.357291771753,7.77846494845361,626.979628865979,7.82676907216495,0.353241300024115,0.219717280355771,21.0512622417133,103.732129131438,103.732129131438,418.53,0.618849,0.619816841,0.00025900687197,0.000998357291771753,0.0580887483905619,58.0887483905619,1177.92030683115,100.29171528111,4.30732262137053,5.03956746700352,1.50453850172918e-05,5.79933255256122e-05,57.9933255256122,385.455908632181,2.65651027757017,3.90212660303473,2.65651027757017
"196",26422,251.2,"GaviDown",259,14,26,4072.139404,0.054961676,0.063405033,10,85.5234,0.0151667054718672,1.78120618556701,950.725165810103,7.76699793814433,626.972354639175,7.82616288659794,0.416667732743604,0.224656425451011,21.0676479970071,106.489246758611,106.489246758611,418.53,0.618849,0.619816841,0.00025900687197,0.000950725165810103,0.0581090091363112,58.1090091363112,1178.73701021869,102.953821496665,4.13823551169304,3.22782369912057,1.50506326896721e-05,5.52456973461802e-05,55.2456973461802,367.065614351816,3.82873409330545,5.62621905264281,3.82873409330545
"197",27382,260.7,"GaviDown",269,11,20,4071.602295,0.057553272,0.054961676,10,85.5297,0.0151679709099671,2.23250515463918,904.065124051753,7.75576494845361,626.965228865979,7.82556907216495,0.689453223180323,0.389263633961593,21.4768917438475,203.704789948415,203.704789948415,418.53,0.618849,0.619816841,0.00025900687197,0.000904065124051753,0.0581288648540009,58.1288648540009,1179.53771814471,196.935138162138,7.38437918760887,4.43062751256532,1.50557754570017e-05,5.25522794152199e-05,52.5522794152199,349.050632199623,5.1441714559778,7.56214442234835,5.1441714559778
