Date,Time,ms,LEVEL,TEMPERATURE,Baro,Corrected WL,Q
6/22/2021,3:15:00 AM,0,64.6143,5.194,62.4634,2.1509,
6/22/2021,3:30:00 AM,0,64.6188,5.173,62.4743,2.1445,
6/22/2021,3:45:00 AM,0,64.6389,5.13,62.4673,2.1716,
6/22/2021,4:00:00 AM,0,64.6262,5.106,62.4736,2.1526,
6/22/2021,4:15:00 AM,0,64.6216,5.091,62.4716,2.15,
6/22/2021,4:30:00 AM,0,64.6113,5.075,62.4703,2.141,
6/22/2021,4:45:00 AM,0,64.619,5.051,62.4634,2.1556,
6/22/2021,5:00:00 AM,0,64.6027,5.027,62.4598,2.1429,
6/22/2021,5:15:00 AM,0,64.6129,5.008,62.4775,2.1354,
6/22/2021,5:30:00 AM,0,64.6186,4.988,62.496,2.1226,
6/22/2021,5:45:00 AM,0,64.6138,4.968,62.4928,2.121,
6/22/2021,6:00:00 AM,0,64.6126,4.947,62.5006,2.112,
6/22/2021,6:15:00 AM,0,64.6135,4.922,62.5043,2.1092,
6/22/2021,6:30:00 AM,0,64.6165,4.893,62.507,2.1095,
6/22/2021,6:45:00 AM,0,64.6071,4.867,62.5127,2.0944,
6/22/2021,7:00:00 AM,0,64.6305,4.854,62.5382,2.0923,
6/22/2021,7:15:00 AM,0,64.6432,4.845,62.5566,2.0866,
6/22/2021,7:30:00 AM,0,64.6513,4.854,62.5735,2.0778,
6/22/2021,7:45:00 AM,0,64.6654,4.886,62.5857,2.0797,
6/22/2021,8:00:00 AM,0,64.6793,4.942,62.6017,2.0776,
6/22/2021,8:15:00 AM,0,64.6936,5.025,62.6196,2.074,
6/22/2021,8:30:00 AM,0,64.7103,5.133,62.6416,2.0687,
6/22/2021,8:45:00 AM,0,64.7218,5.25,62.654,2.0678,
6/22/2021,9:00:00 AM,0,64.7177,5.34,62.6484,2.0693,
6/22/2021,9:15:00 AM,0,64.715,5.369,62.6483,2.0667,
6/22/2021,9:30:00 AM,0,64.7083,5.384,62.6535,2.0548,
6/22/2021,9:45:00 AM,0,64.706,5.42,62.6562,2.0498,
6/22/2021,10:00:00 AM,0,64.6981,5.504,62.6586,2.0395,
6/22/2021,10:15:00 AM,0,64.7055,5.585,62.6571,2.0484,
6/22/2021,10:30:00 AM,0,64.6974,5.716,62.6493,2.0481,
6/22/2021,10:45:00 AM,0,64.6885,5.861,62.6517,2.0368,
6/22/2021,11:00:00 AM,0,64.6679,6.018,62.6315,2.0364,
6/22/2021,11:15:00 AM,0,64.6579,6.143,62.6229,2.035,
6/22/2021,11:30:00 AM,0,64.6417,6.331,62.613,2.0287,
6/22/2021,11:45:00 AM,0,64.6313,6.529,62.6037,2.0276,
6/22/2021,12:00:00 PM,0,64.632,6.675,62.6048,2.0272,
6/22/2021,12:15:00 PM,0,64.6258,7.012,62.5999,2.0259,
6/22/2021,12:30:00 PM,0,64.6103,7.205,62.5932,2.0171,
6/22/2021,12:45:00 PM,0,64.5921,7.253,62.5653,2.0268,
6/22/2021,1:00:00 PM,0,64.5892,7.341,62.5659,2.0233,
6/22/2021,1:15:00 PM,0,64.5816,7.417,62.5581,2.0235,
6/22/2021,1:30:00 PM,0,64.567,7.61,62.5358,2.0312,
6/22/2021,1:45:00 PM,0,64.5531,7.717,62.5337,2.0194,
6/22/2021,2:00:00 PM,0,64.5386,7.766,62.5205,2.0181,
6/22/2021,2:15:00 PM,0,64.5223,7.841,62.5107,2.0116,
6/22/2021,2:30:00 PM,0,64.5279,7.835,62.5043,2.0236,
6/22/2021,2:45:00 PM,0,64.5286,7.866,62.4931,2.0355,
6/22/2021,3:00:00 PM,0,64.5268,7.894,62.4902,2.0366,
6/22/2021,3:15:00 PM,0,64.5022,7.916,62.4804,2.0218,
6/22/2021,3:30:00 PM,0,64.5088,8.011,62.4812,2.0276,
6/22/2021,3:45:00 PM,0,64.4966,8.103,62.4772,2.0194,
6/22/2021,4:00:00 PM,0,64.4809,8.141,62.4685,2.0124,
6/22/2021,4:15:00 PM,0,64.4665,8.143,62.4641,2.0024,
6/22/2021,4:30:00 PM,0,64.4569,8.197,62.4594,1.9975,
6/22/2021,4:45:00 PM,0,64.4535,8.286,62.4576,1.9959,
6/22/2021,5:00:00 PM,0,64.4397,8.297,62.4531,1.9866,
6/22/2021,5:15:00 PM,0,64.4317,8.272,62.454,1.9777,
6/22/2021,5:30:00 PM,0,64.4275,8.224,62.4531,1.9744,
6/22/2021,5:45:00 PM,0,64.4288,8.129,62.4612,1.9676,
6/22/2021,6:00:00 PM,0,64.4181,8.017,62.4655,1.9526,
6/22/2021,6:15:00 PM,0,64.4183,7.901,62.469,1.9493,
6/22/2021,6:30:00 PM,0,64.416,7.781,62.4748,1.9412,
6/22/2021,6:45:00 PM,0,64.4096,7.656,62.4772,1.9324,
6/22/2021,7:00:00 PM,0,64.4184,7.536,62.4907,1.9277,
6/22/2021,7:15:00 PM,0,64.4224,7.424,62.5096,1.9128,
6/22/2021,7:30:00 PM,0,64.4314,7.314,62.5154,1.916,
6/22/2021,7:45:00 PM,0,64.4264,7.212,62.5181,1.9083,
6/22/2021,8:00:00 PM,0,64.4282,7.106,62.5198,1.9084,
6/22/2021,8:15:00 PM,0,64.4364,6.999,62.5371,1.8993,
6/22/2021,8:30:00 PM,0,64.4479,6.912,62.5477,1.9002,
6/22/2021,8:45:00 PM,0,64.4606,6.838,62.5656,1.895,
6/22/2021,9:00:00 PM,0,64.4648,6.775,62.5693,1.8955,
6/22/2021,9:15:00 PM,0,64.4693,6.711,62.5743,1.895,
6/22/2021,9:30:00 PM,0,64.4754,6.652,62.5906,1.8848,
6/22/2021,9:45:00 PM,0,64.4845,6.598,62.6035,1.881,
6/22/2021,10:00:00 PM,0,64.4757,6.553,62.5914,1.8843,
6/22/2021,10:15:00 PM,0,64.4805,6.508,62.597,1.8835,
6/22/2021,10:30:00 PM,0,64.4933,6.464,62.6071,1.8862,
6/22/2021,10:45:00 PM,0,64.4839,6.415,62.6073,1.8766,
6/22/2021,11:00:00 PM,0,64.4803,6.369,62.5977,1.8826,
6/22/2021,11:15:00 PM,0,64.4558,6.326,62.5783,1.8775,
6/22/2021,11:30:00 PM,0,64.453,6.273,62.5757,1.8773,
6/22/2021,11:45:00 PM,0,64.4461,6.191,62.5726,1.8735,
6/23/2021,12:00:00 AM,0,64.4303,6.136,62.549,1.8813,
6/23/2021,12:15:00 AM,0,64.3983,6.093,62.535,1.8633,
6/23/2021,12:30:00 AM,0,64.4043,6.038,62.5376,1.8667,
6/23/2021,12:45:00 AM,0,64.3964,5.997,62.5399,1.8565,
6/23/2021,1:00:00 AM,0,64.3753,5.962,62.5139,1.8614,
6/23/2021,1:15:00 AM,0,64.364,5.929,62.5095,1.8545,
6/23/2021,1:30:00 AM,0,64.3523,5.895,62.4991,1.8532,
6/23/2021,1:45:00 AM,0,64.3388,5.861,62.487,1.8518,
6/23/2021,2:00:00 AM,0,64.3267,5.839,62.4752,1.8515,
6/23/2021,2:15:00 AM,0,64.313,5.821,62.4599,1.8531,
6/23/2021,2:30:00 AM,0,64.3219,5.797,62.4541,1.8678,
6/23/2021,2:45:00 AM,0,64.3328,5.755,62.4489,1.8839,
6/23/2021,3:00:00 AM,0,64.3339,5.715,62.4497,1.8842,
6/23/2021,3:15:00 AM,0,64.3469,5.675,62.4389,1.908,
6/23/2021,3:30:00 AM,0,64.3739,5.574,62.4446,1.9293,
6/23/2021,3:45:00 AM,0,64.3855,5.433,62.4353,1.9502,
6/23/2021,4:00:00 AM,0,64.395,5.306,62.4361,1.9589,
6/23/2021,4:15:00 AM,0,64.3972,5.222,62.4447,1.9525,
6/23/2021,4:30:00 AM,0,64.3977,5.185,62.4464,1.9513,
6/23/2021,4:45:00 AM,0,64.392,5.163,62.4421,1.9499,
6/23/2021,5:00:00 AM,0,64.3901,5.149,62.4465,1.9436,
6/23/2021,5:15:00 AM,0,64.3969,5.139,62.4565,1.9404,
6/23/2021,5:30:00 AM,0,64.4026,5.13,62.4678,1.9348,
6/23/2021,5:45:00 AM,0,64.4107,5.119,62.4727,1.938,
6/23/2021,6:00:00 AM,0,64.4153,5.102,62.4824,1.9329,
6/23/2021,6:15:00 AM,0,64.4145,5.083,62.4911,1.9234,
6/23/2021,6:30:00 AM,0,64.4208,5.064,62.5015,1.9193,
6/23/2021,6:45:00 AM,0,64.4388,5.047,62.5175,1.9213,
6/23/2021,7:00:00 AM,0,64.4556,5.024,62.5241,1.9315,
6/23/2021,7:15:00 AM,0,64.4719,5.009,62.5401,1.9318,
6/23/2021,7:30:00 AM,0,64.4694,5.016,62.5459,1.9235,
6/23/2021,7:45:00 AM,0,64.4789,5.037,62.5572,1.9217,
6/23/2021,8:00:00 AM,0,64.4886,5.083,62.5706,1.918,
6/23/2021,8:15:00 AM,0,64.5058,5.155,62.5822,1.9236,
6/23/2021,8:30:00 AM,0,64.5092,5.238,62.5949,1.9143,
6/23/2021,8:45:00 AM,0,64.5137,5.344,62.5964,1.9173,
6/23/2021,9:00:00 AM,0,64.5145,5.48,62.6036,1.9109,
6/23/2021,9:15:00 AM,0,64.5174,5.674,62.6084,1.909,
6/23/2021,9:30:00 AM,0,64.5247,5.91,62.6106,1.9141,
6/23/2021,9:45:00 AM,0,64.5258,6.16,62.6196,1.9062,
6/23/2021,10:00:00 AM,0,64.526,6.386,62.6227,1.9033,
6/23/2021,10:15:00 AM,0,64.5296,6.609,62.6275,1.9021,
6/23/2021,10:30:00 AM,0,64.5323,6.88,62.6278,1.9045,
6/23/2021,10:45:00 AM,0,64.5237,7.085,62.6214,1.9023,
6/23/2021,11:00:00 AM,0,64.5091,7.253,62.6103,1.8988,
6/23/2021,11:15:00 AM,0,64.5047,7.509,62.6085,1.8962,
6/23/2021,11:30:00 AM,0,64.4971,7.847,62.6046,1.8925,
6/23/2021,11:45:00 AM,0,64.5103,8.299,62.6044,1.9059,
6/23/2021,12:00:00 PM,0,64.4972,8.481,62.5947,1.9025,
6/23/2021,12:15:00 PM,0,64.4925,8.688,62.5919,1.9006,
6/23/2021,12:30:00 PM,0,64.4952,8.95,62.5915,1.9037,
6/23/2021,12:45:00 PM,0,64.4897,9.092,62.5896,1.9001,
6/23/2021,1:00:00 PM,0,64.4742,9.173,62.5806,1.8936,
6/23/2021,1:15:00 PM,0,64.4597,9.223,62.568,1.8917,
6/23/2021,1:30:00 PM,0,64.4352,9.37,62.5545,1.8807,
6/23/2021,1:45:00 PM,0,64.4289,9.789,62.5464,1.8825,
6/23/2021,2:00:00 PM,0,64.4187,10.25,62.5282,1.8905,
6/23/2021,2:15:00 PM,0,64.392,10.304,62.5145,1.8775,
6/23/2021,2:30:00 PM,0,64.3833,10.727,62.4985,1.8848,
6/23/2021,2:45:00 PM,0,64.3706,11.112,62.4831,1.8875,
6/23/2021,3:00:00 PM,0,64.3498,11.239,62.4699,1.8799,
6/23/2021,3:15:00 PM,0,64.3331,11.368,62.4583,1.8748,
6/23/2021,3:30:00 PM,0,64.3183,11.334,62.4495,1.8688,
6/23/2021,3:45:00 PM,0,64.3072,11.228,62.4457,1.8615,
6/23/2021,4:00:00 PM,0,64.3064,11.095,62.4489,1.8575,
6/23/2021,4:15:00 PM,0,64.3007,10.881,62.4496,1.8511,
6/23/2021,4:30:00 PM,0,64.3134,10.62,62.4524,1.861,
6/23/2021,4:45:00 PM,0,64.3272,10.405,62.4522,1.875,
6/23/2021,5:00:00 PM,0,64.3303,10.244,62.4498,1.8805,
6/23/2021,5:15:00 PM,0,64.3261,10.07,62.4544,1.8717,
6/23/2021,5:30:00 PM,0,64.3234,9.886,62.4592,1.8642,
6/23/2021,5:45:00 PM,0,64.3257,9.714,62.4685,1.8572,
6/23/2021,6:00:00 PM,0,64.3187,9.554,62.4726,1.8461,
6/23/2021,6:15:00 PM,0,64.3264,9.387,62.4882,1.8382,
6/23/2021,6:30:00 PM,0,64.3231,9.232,62.4856,1.8375,
6/23/2021,6:45:00 PM,0,64.3313,9.08,62.5012,1.8301,
6/23/2021,7:00:00 PM,0,64.3336,8.925,62.5072,1.8264,
6/23/2021,7:15:00 PM,0,64.3448,8.782,62.5168,1.828,
6/23/2021,7:30:00 PM,0,64.3651,8.657,62.5259,1.8392,
6/23/2021,7:45:00 PM,0,64.3563,8.545,62.5135,1.8428,
6/23/2021,8:00:00 PM,0,64.3659,8.433,62.5309,1.835,
6/23/2021,8:15:00 PM,0,64.3692,8.322,62.5301,1.8391,
6/23/2021,8:30:00 PM,0,64.3717,8.209,62.5352,1.8365,
6/23/2021,8:45:00 PM,0,64.3743,8.113,62.5463,1.828,
6/23/2021,9:00:00 PM,0,64.4003,8.033,62.5655,1.8348,
6/23/2021,9:15:00 PM,0,64.4171,7.946,62.5781,1.839,
6/23/2021,9:30:00 PM,0,64.4293,7.87,62.5915,1.8378,
6/23/2021,9:45:00 PM,0,64.4283,7.803,62.5884,1.8399,
6/23/2021,10:00:00 PM,0,64.4345,7.741,62.5983,1.8362,
6/23/2021,10:15:00 PM,0,64.4327,7.676,62.6027,1.83,
6/23/2021,10:30:00 PM,0,64.4274,7.629,62.6068,1.8206,
6/23/2021,10:45:00 PM,0,64.4288,7.583,62.6068,1.822,
6/23/2021,11:00:00 PM,0,64.4254,7.54,62.6081,1.8173,
6/23/2021,11:15:00 PM,0,64.423,7.499,62.6031,1.8199,
6/23/2021,11:30:00 PM,0,64.4193,7.452,62.6028,1.8165,
6/23/2021,11:45:00 PM,0,64.4053,7.408,62.5975,1.8078,
6/24/2021,12:00:00 AM,0,64.4095,7.359,62.5849,1.8246,
6/24/2021,12:15:00 AM,0,64.3946,7.3,62.5913,1.8033,
6/24/2021,12:30:00 AM,0,64.3743,7.238,62.5656,1.8087,
6/24/2021,12:45:00 AM,0,64.3441,7.157,62.5399,1.8042,
6/24/2021,1:00:00 AM,0,64.3339,7.053,62.5344,1.7995,
6/24/2021,1:15:00 AM,0,64.3201,6.957,62.5276,1.7925,
6/24/2021,1:30:00 AM,0,64.3197,6.886,62.5243,1.7954,
6/24/2021,1:45:00 AM,0,64.2944,6.805,62.5069,1.7875,
6/24/2021,2:00:00 AM,0,64.289,6.737,62.5008,1.7882,
6/24/2021,2:15:00 AM,0,64.2652,6.672,62.4869,1.7783,
6/24/2021,2:30:00 AM,0,64.2584,6.62,62.4817,1.7767,
6/24/2021,2:45:00 AM,0,64.2565,6.563,62.4802,1.7763,
6/24/2021,3:00:00 AM,0,64.2391,6.513,62.4708,1.7683,
6/24/2021,3:15:00 AM,0,64.2295,6.467,62.4631,1.7664,
6/24/2021,3:30:00 AM,0,64.2223,6.429,62.4579,1.7644,
6/24/2021,3:45:00 AM,0,64.204,6.395,62.4398,1.7642,
6/24/2021,4:00:00 AM,0,64.1929,6.357,62.4364,1.7565,
6/24/2021,4:15:00 AM,0,64.1997,6.32,62.4429,1.7568,
6/24/2021,4:30:00 AM,0,64.1914,6.285,62.4386,1.7528,
6/24/2021,4:45:00 AM,0,64.1899,6.243,62.4457,1.7442,
6/24/2021,5:00:00 AM,0,64.1897,6.202,62.442,1.7477,
6/24/2021,5:15:00 AM,0,64.1854,6.161,62.4454,1.74,
6/24/2021,5:30:00 AM,0,64.199,6.109,62.4572,1.7418,
6/24/2021,5:45:00 AM,0,64.1974,6.067,62.461,1.7364,
6/24/2021,6:00:00 AM,0,64.203,6.032,62.4643,1.7387,
6/24/2021,6:15:00 AM,0,64.1934,5.986,62.4584,1.735,
6/24/2021,6:30:00 AM,0,64.192,5.939,62.4604,1.7316,
6/24/2021,6:45:00 AM,0,64.2068,5.93,62.4819,1.7249,
6/24/2021,7:00:00 AM,0,64.2162,5.95,62.4937,1.7225,
6/24/2021,7:15:00 AM,0,64.2301,5.992,62.5033,1.7268,
6/24/2021,7:30:00 AM,0,64.2361,6.057,62.5106,1.7255,
6/24/2021,7:45:00 AM,0,64.256,6.12,62.5234,1.7326,
6/24/2021,8:00:00 AM,0,64.2495,6.196,62.5283,1.7212,
6/24/2021,8:15:00 AM,0,64.2501,6.301,62.5237,1.7264,
6/24/2021,8:30:00 AM,0,64.2561,6.458,62.5257,1.7304,
6/24/2021,8:45:00 AM,0,64.2635,6.636,62.5267,1.7368,
6/24/2021,9:00:00 AM,0,64.2693,6.965,62.532,1.7373,
6/24/2021,9:15:00 AM,0,64.2768,7.337,62.5464,1.7304,
6/24/2021,9:30:00 AM,0,64.284,7.718,62.5492,1.7348,
6/24/2021,9:45:00 AM,0,64.2965,8.104,62.5556,1.7409,
6/24/2021,10:00:00 AM,0,64.3085,8.546,62.5595,1.749,
6/24/2021,10:15:00 AM,0,64.3224,9.058,62.5686,1.7538,
6/24/2021,10:30:00 AM,0,64.3263,9.476,62.571,1.7553,
6/24/2021,10:45:00 AM,0,64.3274,10.01,62.5705,1.7569,
6/24/2021,11:00:00 AM,0,64.3186,10.639,62.5582,1.7604,
6/24/2021,11:15:00 AM,0,64.3123,11.01,62.5496,1.7627,
6/24/2021,11:30:00 AM,0,64.3097,11.629,62.5435,1.7662,
6/24/2021,11:45:00 AM,0,64.3015,12.154,62.5321,1.7694,
6/24/2021,12:00:00 PM,0,64.3017,12.658,62.5269,1.7748,
6/24/2021,12:15:00 PM,0,64.2803,12.995,62.5103,1.77,
6/24/2021,12:30:00 PM,0,64.2818,13.487,62.5094,1.7724,
6/24/2021,12:45:00 PM,0,64.2717,13.965,62.5044,1.7673,
6/24/2021,1:00:00 PM,0,64.2638,14.307,62.4996,1.7642,
6/24/2021,1:15:00 PM,0,64.2553,14.661,62.4846,1.7707,
6/24/2021,1:30:00 PM,0,64.2342,14.936,62.4682,1.766,
6/24/2021,1:45:00 PM,0,64.2024,15.129,62.4441,1.7583,
6/24/2021,2:00:00 PM,0,64.1944,15.22,62.4315,1.7629,
6/24/2021,2:15:00 PM,0,64.1766,15.446,62.4163,1.7603,
6/24/2021,2:30:00 PM,0,64.1615,15.721,62.4062,1.7553,
6/24/2021,2:45:00 PM,0,64.1339,15.776,62.3837,1.7502,
6/24/2021,3:00:00 PM,0,64.1049,15.671,62.3674,1.7375,
6/24/2021,3:15:00 PM,0,64.0901,15.668,62.3507,1.7394,
6/24/2021,3:30:00 PM,0,64.0846,15.636,62.3483,1.7363,
6/24/2021,3:45:00 PM,0,64.0739,15.319,62.3498,1.7241,
6/24/2021,4:00:00 PM,0,64.0616,14.935,62.3476,1.714,
6/24/2021,4:15:00 PM,0,64.0436,14.639,62.3359,1.7077,
6/24/2021,4:30:00 PM,0,64.0392,14.336,62.3455,1.6937,
6/24/2021,4:45:00 PM,0,64.0534,14.059,62.3563,1.6971,
6/24/2021,5:00:00 PM,0,64.0473,13.829,62.3589,1.6884,
6/24/2021,5:15:00 PM,0,64.0555,13.691,62.3664,1.6891,
6/24/2021,5:30:00 PM,0,64.0576,13.517,62.3775,1.6801,
6/24/2021,5:45:00 PM,0,64.0597,13.333,62.3754,1.6843,
6/24/2021,6:00:00 PM,0,64.0571,13.141,62.3784,1.6787,
6/24/2021,6:15:00 PM,0,64.0745,12.918,62.3983,1.6762,
6/24/2021,6:30:00 PM,0,64.0697,12.696,62.3979,1.6718,
6/24/2021,6:45:00 PM,0,64.0677,12.477,62.4003,1.6674,
6/24/2021,7:00:00 PM,0,64.0721,12.236,62.4115,1.6606,
6/24/2021,7:15:00 PM,0,64.0828,12.014,62.4251,1.6577,
6/24/2021,7:30:00 PM,0,64.0949,11.779,62.4418,1.6531,
6/24/2021,7:45:00 PM,0,64.1047,11.561,62.45,1.6547,
6/24/2021,8:00:00 PM,0,64.1137,11.353,62.4667,1.647,
6/24/2021,8:15:00 PM,0,64.1251,11.17,62.4775,1.6476,
6/24/2021,8:30:00 PM,0,64.129,10.993,62.4814,1.6476,
6/24/2021,8:45:00 PM,0,64.1388,10.846,62.4973,1.6415,
6/24/2021,9:00:00 PM,0,64.147,10.718,62.5071,1.6399,
6/24/2021,9:15:00 PM,0,64.1385,10.594,62.5043,1.6342,
6/24/2021,9:30:00 PM,0,64.1486,10.466,62.5109,1.6377,
6/24/2021,9:45:00 PM,0,64.1565,10.38,62.5195,1.637,
6/24/2021,10:00:00 PM,0,64.1533,10.298,62.5179,1.6354,
6/24/2021,10:15:00 PM,0,64.1426,10.195,62.5128,1.6298,
6/24/2021,10:30:00 PM,0,64.1481,10.07,62.5191,1.629,
6/24/2021,10:45:00 PM,0,64.1456,9.968,62.5202,1.6254,
6/24/2021,11:00:00 PM,0,64.1598,9.918,62.5284,1.6314,
6/24/2021,11:15:00 PM,0,64.1492,9.885,62.5197,1.6295,
6/24/2021,11:30:00 PM,0,64.147,9.867,62.5261,1.6209,
6/24/2021,11:45:00 PM,0,64.1564,9.829,62.5315,1.6249,
6/25/2021,12:00:00 AM,0,64.1467,9.782,62.5198,1.6269,
6/25/2021,12:15:00 AM,0,64.1326,9.688,62.5075,1.6251,
6/25/2021,12:30:00 AM,0,64.1115,9.548,62.4933,1.6182,
6/25/2021,12:45:00 AM,0,64.1022,9.428,62.4891,1.6131,
6/25/2021,1:00:00 AM,0,64.0966,9.32,62.4826,1.614,
6/25/2021,1:15:00 AM,0,64.0858,9.215,62.4742,1.6116,
6/25/2021,1:30:00 AM,0,64.0746,9.109,62.4633,1.6113,
6/25/2021,1:45:00 AM,0,64.0565,9.009,62.4468,1.6097,
6/25/2021,2:00:00 AM,0,64.0348,8.913,62.4289,1.6059,
6/25/2021,2:15:00 AM,0,64.0308,8.823,62.4274,1.6034,
6/25/2021,2:30:00 AM,0,64.0224,8.733,62.4218,1.6006,
6/25/2021,2:45:00 AM,0,64.0281,8.649,62.4235,1.6046,
6/25/2021,3:00:00 AM,0,64.0208,8.569,62.4218,1.599,
6/25/2021,3:15:00 AM,0,64.006,8.506,62.4059,1.6001,
6/25/2021,3:30:00 AM,0,64.0009,8.43,62.4034,1.5975,
6/25/2021,3:45:00 AM,0,64,8.363,62.4064,1.5936,
6/25/2021,4:00:00 AM,0,63.9871,8.269,62.3967,1.5904,
6/25/2021,4:15:00 AM,0,63.9764,8.167,62.3875,1.5889,
6/25/2021,4:30:00 AM,0,63.9706,8.078,62.3832,1.5874,
6/25/2021,4:45:00 AM,0,63.9631,8.013,62.3785,1.5846,
6/25/2021,5:00:00 AM,0,63.9658,7.954,62.3787,1.5871,
6/25/2021,5:15:00 AM,0,63.9609,7.86,62.3811,1.5798,
6/25/2021,5:30:00 AM,0,63.9591,7.776,62.3737,1.5854,
6/25/2021,5:45:00 AM,0,63.9612,7.701,62.3867,1.5745,
6/25/2021,6:00:00 AM,0,63.9749,7.633,62.3973,1.5776,
6/25/2021,6:15:00 AM,0,63.9833,7.591,62.4056,1.5777,
6/25/2021,6:30:00 AM,0,63.9934,7.573,62.4159,1.5775,
6/25/2021,6:45:00 AM,0,64.0059,7.575,62.43,1.5759,
6/25/2021,7:00:00 AM,0,64.0068,7.592,62.4349,1.5719,
6/25/2021,7:15:00 AM,0,64.0129,7.618,62.4426,1.5703,
6/25/2021,7:30:00 AM,0,64.0264,7.646,62.4521,1.5743,
6/25/2021,7:45:00 AM,0,64.0471,7.683,62.4793,1.5678,
6/25/2021,8:00:00 AM,0,64.0649,7.72,62.4967,1.5682,
6/25/2021,8:15:00 AM,0,64.0709,7.766,62.4948,1.5761,
6/25/2021,8:30:00 AM,0,64.0697,7.821,62.4969,1.5728,
6/25/2021,8:45:00 AM,0,64.0799,7.903,62.5008,1.5791,
6/25/2021,9:00:00 AM,0,64.0829,7.995,62.5105,1.5724,
6/25/2021,9:15:00 AM,0,64.0955,8.085,62.5244,1.5711,
6/25/2021,9:30:00 AM,0,64.0991,8.167,62.5257,1.5734,
6/25/2021,9:45:00 AM,0,64.1073,8.248,62.5351,1.5722,
6/25/2021,10:00:00 AM,0,64.1165,8.321,62.5313,1.5852,
6/25/2021,11:15:00 AM,0,62.5366,8.46,,,
6/25/2021,11:30:00 AM,0,62.5302,7.838,,,
6/25/2021,11:45:00 AM,0,62.5325,7.582,,,
6/25/2021,12:00:00 PM,0,62.5213,7.457,,,
6/25/2021,12:15:00 PM,0,62.5191,7.392,,,
6/25/2021,12:30:00 PM,0,62.5146,7.352,,,
6/25/2021,12:45:00 PM,0,62.5034,7.33,,,
6/25/2021,1:00:00 PM,0,62.4877,7.318,,,
6/25/2021,1:15:00 PM,0,62.4739,7.315,,,
6/25/2021,1:30:00 PM,0,62.4547,7.318,,,
6/25/2021,1:45:00 PM,0,62.4372,7.318,,,
6/25/2021,2:00:00 PM,0,62.4203,7.316,,,
6/25/2021,2:15:00 PM,0,62.4059,7.316,,,
6/25/2021,2:30:00 PM,0,62.3884,7.32,,,
6/25/2021,2:45:00 PM,0,62.3766,7.321,,,
6/25/2021,3:00:00 PM,0,62.3577,7.321,,,
6/25/2021,3:15:00 PM,0,62.3378,7.321,,,
6/25/2021,3:30:00 PM,0,62.328,7.32,,,
6/25/2021,3:45:00 PM,0,62.324,7.321,,,
6/25/2021,4:00:00 PM,0,62.3127,7.32,,,
6/25/2021,4:15:00 PM,0,62.3174,7.319,,,
6/25/2021,4:30:00 PM,0,62.3157,7.317,,,
6/25/2021,4:45:00 PM,0,62.3276,7.314,,,
6/25/2021,5:00:00 PM,0,62.3205,7.311,,,
6/25/2021,5:15:00 PM,0,62.3249,7.309,,,
6/25/2021,5:30:00 PM,0,62.328,7.307,,,
6/25/2021,5:45:00 PM,0,62.3355,7.302,,,
6/25/2021,6:00:00 PM,0,62.3294,7.296,,,
6/25/2021,6:15:00 PM,0,62.347,7.286,,,
6/25/2021,6:30:00 PM,0,62.3439,7.269,,,
6/25/2021,6:45:00 PM,0,62.3552,7.24,,,
6/25/2021,7:00:00 PM,0,62.3646,7.238,,,
6/25/2021,7:15:00 PM,0,62.3784,7.243,,,
6/25/2021,7:30:00 PM,0,62.3947,7.251,,,
6/25/2021,7:45:00 PM,0,62.4045,7.257,,,
6/25/2021,8:00:00 PM,0,62.4207,7.26,,,
6/25/2021,8:15:00 PM,0,62.4256,7.26,,,
6/25/2021,8:30:00 PM,0,62.4365,7.261,,,
6/25/2021,8:45:00 PM,0,62.4498,7.262,,,
6/25/2021,9:00:00 PM,0,62.4481,7.263,,,
6/25/2021,9:15:00 PM,0,62.4588,7.263,,,
6/25/2021,9:30:00 PM,0,62.4648,7.262,,,
6/25/2021,9:45:00 PM,0,62.4571,7.263,,,
6/25/2021,10:00:00 PM,0,62.4672,7.264,,,
6/25/2021,10:15:00 PM,0,62.4727,7.264,,,
6/25/2021,10:30:00 PM,0,62.4727,7.265,,,
6/25/2021,10:45:00 PM,0,62.4825,7.266,,,
6/25/2021,11:00:00 PM,0,62.4778,7.265,,,
6/25/2021,11:15:00 PM,0,62.4769,7.267,,,
6/25/2021,11:30:00 PM,0,62.4714,7.266,,,
6/25/2021,11:45:00 PM,0,62.4734,7.267,,,
6/26/2021,12:00:00 AM,0,62.4664,7.267,,,
6/26/2021,12:15:00 AM,0,62.4512,7.267,,,
6/26/2021,12:30:00 AM,0,62.4417,7.266,,,
6/26/2021,12:45:00 AM,0,62.4267,7.267,,,
6/26/2021,1:00:00 AM,0,62.4138,7.268,,,
6/26/2021,1:15:00 AM,0,62.4095,7.268,,,
6/26/2021,1:30:00 AM,0,62.3936,7.268,,,
6/26/2021,1:45:00 AM,0,62.3957,7.267,,,
6/26/2021,2:00:00 AM,0,62.3795,7.269,,,
6/26/2021,2:15:00 AM,0,62.3709,7.27,,,
6/26/2021,2:30:00 AM,0,62.3697,7.27,,,
6/26/2021,2:45:00 AM,0,62.3594,7.27,,,
6/26/2021,3:00:00 AM,0,62.352,7.27,,,
6/26/2021,3:15:00 AM,0,62.349,7.27,,,
6/26/2021,3:30:00 AM,0,62.347,7.271,,,
6/26/2021,3:45:00 AM,0,62.3343,7.272,,,
